4pf3A00,99.5948,0
1mznA00,86.4834,3.11
4lnwA00,79.0024,3.95
1in0A01,71.7338,13.12
1s12A00,68.13,10.57
2qn6B00,67.9413,5.56
3pfoA02,67.8467,7.78
3dgpB00,66.8916,14.61
3bypA00,66.8451,13.64
1oxjA02,66.7038,11.67
2iboA00,66.3075,13.01
1u02A02,66.1873,6.75
2mkyA00,66.1314,11.09
2xexA03,65.807,13.72
2g0iA00,65.8025,9.79
2km4A00,65.6087,10.41
4mt1A06,65.4357,12.46
1kp6A00,65.4152,12.96
2gagC02,65.4123,11.66
1x60A01,65.3425,12.67
1t0tV01,65.2474,7.8
2e7vA01,65.2063,10.76
4p72A06,65.0541,12.63
2wbmA03,65.0038,13.66
3phtA01,64.9632,13.76
1nm2A01,64.6902,13.58
1vk8A00,64.6467,13.57
2jz5A00,64.6267,14.12
1earA02,64.4101,10.53
2cviA01,64.3554,14.83
1f60B00,64.2767,14.17
1vmbA00,64.2668,8.41
4dx5A03,64.18,14.71
4dx5A06,64.0163,11.91
2xhcA01,63.87,13.8
1u8sA02,63.8589,9.66
3tj9A02,63.7923,13.37
1ho8A02,63.7908,13.23
1lfpA03,63.7673,14.09
1yz7A02,63.7513,11.38
1vbkA01,63.7007,13.79
1mwqA00,63.5642,14.88
1sc3B00,63.4275,9.05
2k3iA01,63.1698,14.04
2rhsD06,63.0375,13.95
1yj7B01,62.9214,12.75
1v5vA02,62.8543,10.3
4jzyA02,62.6987,14.04
3j7aN00,62.6742,8.58
3vajB02,62.6198,10.17
1ydlA00,62.6002,14.81
1q8kA03,62.5908,6.97
1mqsA04,62.5657,12.45
3dwlG00,62.513,11.86
2xheA04,62.4942,11.48
1gmuA01,62.4542,11.57
1nzaA00,62.4525,10.43
2b6cA02,62.3682,14
3d3mA00,62.2489,11.97
3w5xA00,62.0854,4.37
1tuwA00,61.9507,11.39
3cjsA00,61.9414,13.51
1v5iB00,61.9118,14.19
2cveA01,61.8755,14.01
1v54E00,61.7363,9.09
2rkkA01,61.6832,14.77
1p1lA00,61.6632,10.23
1vr6D01,61.6454,14.69
4p10A01,61.5913,10.82
3hhdA04,61.5424,10.76
1m1gD01,61.446,10.02
2vv5A03,61.36,14.45
2pz9A00,61.3042,12.87
3ip0A00,61.1748,14.75
2lxlA00,61.1702,12.36
2vqeJ00,61.1042,11.16
1eyhA00,60.7557,8.69
2dgvA01,60.6091,11.78
1nxiA00,60.5374,13.38
1qtnB00,60.2313,14.94
1jwwA00,60.2023,12.64
1q2zA00,60.1828,12.19
2v94B00,60.0967,10.6
1mw7A03,60.007,14.29
3mtjA03,59.8254,13.44
1u0sA00,59.4232,14.26
4hy1A02,59.2472,12.82
3zylA01,59.1848,13.72
1kn6A00,59.0054,14.18
2wvfA02,58.9875,11.28
1regX00,58.9367,14.99
2qrrA00,58.8741,13.18
3e3xA01,58.6168,12.29
3bh7B02,58.6091,13.89
4lbhA00,58.526,14.97
1kqfB02,58.4887,13.33
1u3dA02,58.2788,7.96
1utaA00,58.2599,14.89
2gmlA01,58.1661,12.38
2bkoA02,57.9723,10.05
2pd1B01,57.8867,14.79
1mswD03,57.8248,12.86
1wosA02,57.7891,9.98
4h7yA00,57.7203,11.99
1u7lA01,57.4267,14.13
1b3tA00,57.4238,12.86
1darA05,57.3991,13.93
1s7iA00,57.3755,12.19
2hekA02,57.3175,12.87
2iihA00,57.1402,12.39
3ot9A02,57.0318,14.71
1ylxA00,56.996,12.98
2hhpA03,56.8048,11.27
2ijrA01,56.7541,11.59
3ct9A02,56.6635,14.25
3et6A00,56.6483,14.16
3himA00,56.5476,11.61
4i6yA02,56.3545,12.47
3mtkA00,56.2443,12.6
2dkoB00,56.1925,9.25
1f7cA00,56.1883,13.49
3gygC02,56.0123,6.25
1ftrA02,55.9535,12.57
2hafA02,55.8613,10.03
2z30B00,55.7548,14.17
2grrB00,55.4948,10.3
1pj5A04,55.4328,11.55
1mg7A01,55.2946,14.26
1pbuA00,55.1042,13.36
1ykwA01,54.8283,12.65
4mu3A02,54.4613,14.28
4jrnA01,54.1956,14.89
1vioA02,54.0913,12.55
2gmlA02,53.6125,14.38
1eayD00,53.4201,12.86
4llsA00,53.1271,14.95
2f5gA00,52.9102,13.81
1sqgA03,52.4314,14.33
3nekA02,52.077,12.56
2xrwA02,52.0561,12.69
2hiyA02,51.9667,13.81
3r8yA01,51.9324,14.23
4ifdF00,51.8258,14.5
1q16B01,51.3942,12.77
3gw4A00,51.2764,13.58
2vjvA00,50.2767,11.96
