2imhA01,99.5287,0
2gacB00,81.9914,5.16
1apyB00,81.9768,7.19
1k2xB00,80.0223,4.63
1g3kA00,76.9486,4.26
2ntkB00,74.4487,4.54
3dteA03,73.1603,6.3
2vx8D00,72.93,4.86
3tjzC00,70.6886,9.08
1lfpA02,70.4154,6.45
2vglM01,70.3568,8.96
1mw7A02,70.1603,3.87
1j27A00,70.0153,14.86
1lfpA03,69.4584,13.32
3vpdA01,69.4543,8.51
4afiB00,69.4054,4.9
1vetB00,69.3053,5.8
4b93A00,69.2659,5.01
1in0A02,69.1654,7.35
1qtnB00,68.8725,11.28
1eayD00,68.8112,10
2wvfA02,68.6086,14.67
1vr6D01,68.5884,12.82
2gmlA02,68.5737,12.4
2k3iA01,68.4409,9.9
3im9A02,68.3066,12.47
2j3tD01,68.11,6.27
1nbwB00,68.0173,8.18
2c2nA02,67.931,12.91
3j7aN00,67.8253,4.07
4lbhA00,67.7571,14.34
3bvpB00,67.4444,13.33
1u02A02,67.4384,4.21
3s1tA01,67.4321,12.68
1g7sA03,67.4234,9.52
3jvvA01,67.3911,8.78
2dy1A03,67.353,5.33
2hiyA02,67.1478,11.69
1kn6A00,66.8884,6.04
2vglS00,66.8559,8.17
2y8yA01,66.8543,13.12
1q79A01,66.7773,4.24
1v5iB00,66.733,13.44
2g0iA00,66.6636,14.34
3ulhA00,66.6363,11.56
1in0A01,66.465,14
2iboA00,66.4603,11.07
3pr6A00,65.9368,7.65
1gmuA01,65.8054,7.03
1pyoB00,65.7953,12.73
4dx5A02,65.6336,13.5
2x3dF01,65.6301,7.46
4nmxA01,65.6001,9.36
2ia0B02,65.5673,10.66
1yj7B01,65.4725,14
1vioA03,65.3762,6.92
1u0sA00,65.3643,12.6
3girA02,65.3562,11.67
4dx5A03,65.2411,12.02
1f0xA01,65.1611,11.78
2bj3D02,65.1534,14.03
2rjzA02,65.1473,9.75
3mi0F00,65.1182,5.55
2xexA03,65.1181,13.12
2hiyB01,64.9703,13.71
3vtiA01,64.9672,11.54
3ix3A00,64.9513,4.79
3rnrB00,64.8257,8.41
1yz7A02,64.7925,13.23
2ywwA01,64.7178,10.78
3brcB02,64.6923,12.26
4dx5B07,64.6353,12.3
1s12A00,64.6171,9.1
1vioA02,64.6025,9.47
3zt9A00,64.5289,6.06
1kwmA01,64.4686,9.15
2pjuA02,64.1786,8.64
3mwbB03,64.1725,7.84
2r4fA03,63.973,11.4
1vk8A00,63.9678,11.71
2gmlA01,63.9473,13.25
2v0uA00,63.9314,8.65
1u7lA01,63.9278,11.5
3hhdA04,63.8636,11.15
1x60A01,63.7537,8.16
4fyyB01,63.7352,13.39
1darA05,63.7203,13.35
3ke6B01,63.5342,10.14
2gagC02,63.4034,11.29
2epiB00,63.3772,9.68
1u8sA02,63.2601,12.15
2p8iC00,63.2257,12.13
3h90A02,63.2201,13.36
2zt5A03,63.1803,9.88
1earA02,63.0612,10.5
2yweA03,63.0462,8.57
4ihqB03,62.8853,12.77
3lnlB02,62.8786,9.02
3rg8C00,62.826,13.09
4p72A06,62.7852,14.44
1wsrA02,62.7678,10.41
1mwqA00,62.7053,14.79
3i28A01,62.6223,11.02
2j3wC00,62.5123,12.61
1i1gA02,62.451,10.44
1dj0A02,62.4179,12.85
2gfqA02,62.4003,13.6
1jqgA01,62.3578,11.77
2yxlA03,62.2525,10.56
3gdwB00,62.2338,14.51
2jz5A00,62.1978,10.08
1jr2A01,62.184,11.57
3ramA02,62.142,14.84
1ccwA00,62.0999,7.83
2ijrA01,62.0852,13.24
3s81A02,62.0249,14.5
2zztA00,62.0121,13.18
2q07A01,62.0114,12.17
2q5cA02,61.9494,11.19
2higB03,61.9477,10.8
2p6pA02,61.9081,9.32
4e72A01,61.9003,9.4
4mt1A06,61.8868,12.51
3nekB01,61.8574,14.54
3jr7A01,61.7441,9.08
3n5fA02,61.6441,13.81
3ajdA01,61.636,13.41
1n0uA05,61.562,14.16
2z30B00,61.486,10.7
2d00A01,61.3854,11.31
3gygC02,61.2634,12.9
2vv5A03,61.2011,13.32
2bkoA02,61.1934,12
1dj0A01,61.1751,13.58
2fp4B03,61.1114,14.99
1regX00,61.0778,9.72
1kz1C00,60.9777,9.7
3lfhA00,60.9638,14.14
2xvyA02,60.8766,13.08
3pkzG00,60.8353,10.73
1zczA01,60.8143,10.21
2vqeJ00,60.8053,12.38
3sxuB00,60.7111,9.52
3a1fA00,60.6713,9.78
3ilhA00,60.6587,14.84
4dx5A06,60.5474,6.6
2dt8A01,60.5449,13.23
2rhsD06,60.4086,4.34
3sztA01,60.3813,5.38
4p3xA03,60.2518,10.74
2xexA05,60.2125,11.77
3kuuB00,60.2046,11.12
3l41A02,60.1573,14.82
2ookA00,60.133,10.7
1mqsA01,60.1014,7.82
1q8kA03,60.092,12.93
3cjsA00,59.9525,8.88
3bh7B02,59.8903,13.75
2himB02,59.8741,11.46
1wlsA02,59.8738,11.52
1pzxB01,59.8078,14.9
3s40B01,59.7987,12.4
4jgiB02,59.7202,13.66
3ke6A02,59.6802,14.82
3tj9A02,59.5934,9.89
1r89A03,59.55,13.61
4c6sA00,59.5159,14.63
3q91B00,59.5094,14.52
3kyeB00,59.493,13.32
1t0tV01,59.4385,11.99
3fkqA01,59.4123,14.34
3zdbA01,59.2859,11.7
2mkyA00,59.2825,5.01
1c4kA01,59.1474,14
3lo8A02,59.1334,11.53
2c92A00,59.0849,14.73
2w6pB01,59.0294,10.57
3mgkA00,59.007,11.11
3bypA00,58.9462,11.7
1kp6A00,58.9063,11.35
1utaA00,58.751,7.49
4a27A02,58.7243,14.04
1ftrA02,58.5546,13.04
1f3vA00,58.5384,14.26
1vbkA01,58.5318,11.85
2p62A01,58.4393,12.88
2o1uB01,58.4255,13.59
4i6yA02,58.2856,13.63
1h0hB02,58.2727,11.45
1z2nX01,58.2472,9.61
1ta9B01,58.1854,11.81
2gx8C02,58.1643,14.2
2wltA02,58.132,13.14
1bgvA02,58.1156,10.35
1ylxA00,57.9571,12.45
3cygA01,57.8653,12.66
2cw5C01,57.8554,12.52
1mg7A01,57.6757,14.73
1naqB00,57.6536,14.41
1ad2A02,57.5952,13.75
3p8bB01,57.4709,8.28
3aogA02,57.4556,11.07
1stzA02,57.3646,14.47
1pj5A04,57.294,13.2
1pfkA02,57.2802,12.53
2exuA02,57.2652,14.6
2hafA02,57.2425,9.27
2dvmA01,57.2184,14.83
1zl0B01,57.1181,10.47
1sr8A03,57.0325,13.55
1z9bA01,56.9201,12.08
1y10B02,56.8979,11.67
4i3yA01,56.8068,12.79
2hqsA01,56.8059,12.8
3s5jA02,56.7199,10.74
1g8mA04,56.707,10.33
3phtA01,56.7043,11.33
4m7oA01,56.6866,14.25
2pt7C01,56.6218,13.6
4j91C02,56.5062,11.41
3p9zA02,56.4668,11.11
4g65B02,56.4225,12.7
3cwcB01,56.3699,7.86
1oi7A02,56.3649,13.47
3c19A01,56.3353,11.7
4e5sC01,56.3284,13.67
1h05A00,56.3251,14.1
3fysA01,56.3239,14.27
2plwA00,56.3094,13.51
3ar4A03,56.1743,12.54
2cg4A02,56.1701,8.87
3gonA02,56.17,13.28
1j3wC00,56.1287,14.92
1bgwA02,56.084,12.9
2b99C00,56.0654,11.79
1zxxA01,56.0514,12.05
1y7pB02,56.0299,14.16
1j24A00,56.0287,13.19
3bulA02,55.8639,13.62
1q1aA01,55.8219,14.8
3qfwA01,55.8168,12.63
3vpbA01,55.7811,14.42
2yutA00,55.713,14.9
4p3xA01,55.6836,11.96
3mcuE00,55.5086,10.14
4hiaA00,55.4102,10.61
4jc8A01,55.3856,13.96
1vb3A03,55.3514,14.51
2cxhA01,55.326,10.83
2jfzB01,55.2713,11.95
1rrmA01,55.2172,9.6
1u2cA02,55.1078,13.57
2qipA00,55.0984,12.72
1yqeA02,55.0872,11.44
1lu9A01,55.0456,12.58
1mswD03,55.0059,14.41
4hheA02,54.8974,14.24
1ti2B01,54.7587,14.87
1q0pA00,54.7489,13.8
3citA00,54.7139,14.92
3qyfA01,54.6813,13.12
16pkA01,54.6688,12.43
4lq4A02,54.6478,12.8
1nz8A00,54.589,9.54
3aonB00,54.4573,14.22
1ykwA01,54.4394,13.24
1iooA00,54.4071,12.43
1vs3A02,54.3768,11.42
1m0wA04,54.3744,11.6
3px4A03,54.3213,14.15
2gpjA02,54.2859,12.82
2j67B00,54.22,14.11
4v24B01,54.1659,9.87
3a32A02,54.1186,14.3
3ub8A00,54.1134,14
2vsqA03,54.1128,14.93
1su8A02,54.0718,14.97
2e7vA01,53.9774,10.5
1mzpA02,53.9225,11.55
1ig3A02,53.8649,14.67
2higA02,53.8189,13.47
4qyiA00,53.7726,12.85
1ftrA01,53.7649,12.23
2y8yA02,53.6923,14.92
3nekA02,53.6481,8.23
1t5oA02,53.6058,12.89
2f48A02,53.5687,14.79
3dbaA00,53.474,11.52
1wuiS01,53.474,11.8
4mpoB00,53.3093,14.65
1gpuA03,53.2099,14.4
1es9A00,53.164,11.72
3v3tA01,53.0573,13.91
2cmgA02,53.0416,14.22
1pbuA00,52.9853,13.86
2xvyA01,52.9751,14.77
1ybhA02,52.9189,14.92
4bx8A01,52.8559,13.2
2a1uA01,52.8068,12.59
1s7iA00,52.7766,9.35
3ahcA03,52.6994,14.59
2x6qA02,52.4528,14.83
3lwzB00,52.3187,10.21
3qyyA00,52.2339,12.26
1jr2A02,52.1686,13.72
1oaoC02,52.1328,14.33
2a6pA00,52.1327,13.98
2ixdA00,52.1149,14.13
2iqiG00,52.076,11.17
4p10A01,51.9725,14.73
1rybA00,51.9268,14.63
1mf7A00,51.917,14.72
1v6sA01,51.8053,14.75
3al2A01,51.7853,12.12
1v8dC00,51.7487,13.94
3ip0A00,51.646,14.06
3et6A00,51.6394,13.63
3rpeB00,51.567,14.66
3ecsD02,51.5127,10.52
1fy2A00,51.3182,11.19
1mdbA02,51.1619,14.18
2r75101,50.5069,14.25
1z6aA01,50.4356,12.77
2wyoA04,50.3614,14.63
3k5wA01,50.3606,13.26
3hvwA00,50.1084,14.59
