2oizA01,99.7258,0
2bbkH00,83.8794,2.32
1mdaH00,80.8638,2.26
1ei5A02,74.7347,13.19
3ge2A00,74.0087,12.28
1zgkA00,72.3906,5.49
1q7fB00,72.3102,8.44
4csdB00,72.142,4.68
3o4hA01,70.501,4.28
1yr2A02,69.1849,5.02
3fvzA00,68.267,10
4bboA00,68.1758,12.74
4kcaA03,67.9937,10.19
1k32A01,67.9386,5.88
3ii7A00,67.9383,5.97
4ascA00,67.578,5.49
1jiwI00,67.4659,14.9
1ospO01,67.1259,11.4
2x8sA02,67.0696,13.04
1tl2A00,67.0554,5.62
1pbyA02,66.6303,14.8
1qksA02,66.4468,4.92
1jmxA02,66.4233,11.06
2xe4A02,66.3365,5.17
2xdwA02,65.524,5.41
4a0pA02,65.2904,10.89
1suuA00,64.8519,11.07
1ei5A03,64.6728,14.56
4dnuA00,64.3947,7.34
3oyoA00,63.9305,7.09
3zxkA01,63.3084,8.75
1qhuA01,63.0264,14.05
2rtmA00,62.895,10.56
3afgA03,62.8128,6.05
4ce8A00,62.7326,12.61
4agiA00,62.709,9.33
2wraA00,62.5863,12.53
4uybA02,62.3842,14.54
1i2mB00,62.2945,7.14
2xziA00,62.2681,6.58
3pdfA01,62.2204,12.79
1nscA00,62.0393,7.02
4wk0A00,62.0252,5.01
1w4tA02,61.9257,12.43
1nlqE00,61.8538,11.28
2p3yA04,60.9924,14.88
3kciA00,60.9547,7.68
1k3iA02,60.7722,7.68
4irzA01,60.484,5.22
3c7fA01,60.0643,11.1
2x32A00,60.0203,13.17
2z3zA01,59.8572,8.37
1ofzA00,59.649,14.97
4g3nA00,59.5849,10.1
1wp5A00,59.2319,10.09
2f01B00,58.9824,12.93
2rjlA01,58.3183,14.87
4gdiA00,58.1842,8.34
2wnoA01,57.3358,14.57
4a5sA02,57.2315,9.53
1ig0A02,57.2098,13.9
2ecfA01,56.9573,10.75
2q1fA01,56.8265,13.14
2o14A01,56.6671,11.08
1ig3A01,56.5737,14.17
4mh1B00,56.1812,4.56
3abzA03,55.6639,11.05
1gv9A00,55.5959,13.53
1yq5A00,55.5243,12.61
4bq2D01,55.389,12.41
3bywB00,54.5444,12.19
4douA02,54.4483,12.22
3jqwC00,54.3487,13.57
1kb0A01,54.1887,6.94
2xvlA02,54.1734,13.63
4g55A00,54.0937,12.2
2arcA00,53.8884,11.45
3bpsA02,53.0192,13.63
3cbnA00,52.4243,13.56
2f4lA01,52.1934,13.79
1vphB00,51.4583,11.23
3aehA00,51.3783,14.05
1w6sA00,51.114,8.52
1y4wA01,51.0094,12.57
4j25F00,50.796,12.98
1f15B00,50.5212,14.74
