n,app,alg,avg_cume_score
39,RUPEE All-Aligned,TM_Q,0.59883189631283168210
40,RUPEE All-Aligned,TM_Q,0.59810048305497294669
41,RUPEE All-Aligned,TM_Q,0.59758150607308004154
42,RUPEE All-Aligned,TM_Q,0.59748095691619892378
43,RUPEE All-Aligned,TM_Q,0.59693416551835172088
44,RUPEE All-Aligned,TM_Q,0.59648060840009350793
45,RUPEE All-Aligned,TM_Q,0.59625937538635489733
46,RUPEE All-Aligned,TM_Q,0.59571339569627255336
47,RUPEE All-Aligned,TM_Q,0.59500990133824193483
48,RUPEE All-Aligned,TM_Q,0.59472262327448710273
49,RUPEE All-Aligned,TM_Q,0.59454424015092058108
50,RUPEE All-Aligned,TM_Q,0.59458409370861504918
51,RUPEE All-Aligned,TM_Q,0.59457561316903604859
52,RUPEE All-Aligned,TM_Q,0.59419849798502307854
53,RUPEE All-Aligned,TM_Q,0.59384471615998035583
54,RUPEE All-Aligned,TM_Q,0.59357265825388655612
55,RUPEE All-Aligned,TM_Q,0.59308719717769588400
56,RUPEE All-Aligned,TM_Q,0.59263629505295059388
57,RUPEE All-Aligned,TM_Q,0.59230724327696991662
58,RUPEE All-Aligned,TM_Q,0.59180200573795280584
59,RUPEE All-Aligned,TM_Q,0.59156253904876744063
60,RUPEE All-Aligned,TM_Q,0.59092948738907689717
61,RUPEE All-Aligned,TM_Q,0.59071491191823995308
62,RUPEE All-Aligned,TM_Q,0.59029922352334960337
63,RUPEE All-Aligned,TM_Q,0.59019062965676887503
64,RUPEE All-Aligned,TM_Q,0.58988243806556963874
65,RUPEE All-Aligned,TM_Q,0.58946142135441517089
66,RUPEE All-Aligned,TM_Q,0.58924280081992722124
67,RUPEE All-Aligned,TM_Q,0.58859328145716475166
68,RUPEE All-Aligned,TM_Q,0.58817934748024821355
69,RUPEE All-Aligned,TM_Q,0.58774540712203740691
70,RUPEE All-Aligned,TM_Q,0.58727979620455500803
71,RUPEE All-Aligned,TM_Q,0.58683071428334151252
72,RUPEE All-Aligned,TM_Q,0.58631209510021139707
73,RUPEE All-Aligned,TM_Q,0.58567400817075833098
74,RUPEE All-Aligned,TM_Q,0.58523600818483012463
75,RUPEE All-Aligned,TM_Q,0.58506516413112600692
76,RUPEE All-Aligned,TM_Q,0.58469015868701193586
77,RUPEE All-Aligned,TM_Q,0.58433989105208109125
78,RUPEE All-Aligned,TM_Q,0.58403386489679392953
79,RUPEE All-Aligned,TM_Q,0.58364104768353878038
80,RUPEE All-Aligned,TM_Q,0.58331547523298717866
81,RUPEE All-Aligned,TM_Q,0.58320205344447320229
82,RUPEE All-Aligned,TM_Q,0.58291965607296790517
83,RUPEE All-Aligned,TM_Q,0.58278708965834793435
84,RUPEE All-Aligned,TM_Q,0.58250562515047312494
85,RUPEE All-Aligned,TM_Q,0.58222715712178373214
86,RUPEE All-Aligned,TM_Q,0.58186829899079762578
87,RUPEE All-Aligned,TM_Q,0.58137229439927573668
88,RUPEE All-Aligned,TM_Q,0.58104713593786367452
89,RUPEE All-Aligned,TM_Q,0.58064083785823127517
90,RUPEE All-Aligned,TM_Q,0.58026807353931515928
91,RUPEE All-Aligned,TM_Q,0.58002427575533261926
92,RUPEE All-Aligned,TM_Q,0.57969066653567077130
93,RUPEE All-Aligned,TM_Q,0.57924495236445751598
94,RUPEE All-Aligned,TM_Q,0.57866832550880432109
95,RUPEE All-Aligned,TM_Q,0.57839861679863764325
96,RUPEE All-Aligned,TM_Q,0.57826054595117786491
97,RUPEE All-Aligned,TM_Q,0.57815802324292026020
98,RUPEE All-Aligned,TM_Q,0.57798543059819273243
99,RUPEE All-Aligned,TM_Q,0.57771669022991154171
100,RUPEE All-Aligned,TM_Q,0.57732164490995804827
