benchmark,app,db_id,timing,n,gram_count
cath_d99,CATHEDRAL,3ku3B00,837.5280000000000000,58,168
cath_d99,CATHEDRAL,2zcmA00,97.9370000000000000,59,170
cath_d99,CATHEDRAL,1k5nA01,511.4930000000000000,60,177
cath_d99,CATHEDRAL,1vimC00,677.5250000000000000,61,186
cath_d99,CATHEDRAL,5jryA02,560.3940000000000000,62,186
cath_d99,CATHEDRAL,5dp2A01,712.7030000000000000,63,188
cath_d99,CATHEDRAL,5lvoA02,1026.2540000000000000,64,188
cath_d99,CATHEDRAL,5cphA00,923.3550000000000000,65,188
cath_d99,CATHEDRAL,5sy4A00,694.5510000000000000,66,191
cath_d99,CATHEDRAL,4dd5A01,840.8320000000000000,67,193
cath_d99,CATHEDRAL,3lqbA00,1349.7230000000000000,68,194
cath_d99,CATHEDRAL,5dzeA00,793.8940000000000000,69,195
cath_d99,CATHEDRAL,2wn9D00,1125.2580000000000000,70,197
cath_d99,CATHEDRAL,5jbxB01,824.3680000000000000,71,197
cath_d99,CATHEDRAL,1hdoA00,970.7750000000000000,72,201
cath_d99,CATHEDRAL,1n3lA01,775.2820000000000000,73,205
cath_d99,CATHEDRAL,5hyvA02,1855.7630000000000000,74,208
cath_d99,CATHEDRAL,3go9A02,728.3800000000000000,75,213
cath_d99,CATHEDRAL,3dlcA00,810.2540000000000000,76,215
cath_d99,CATHEDRAL,3ku3A02,1087.3280000000000000,77,217
cath_d99,CATHEDRAL,1byiA00,1048.1940000000000000,78,220
cath_d99,CATHEDRAL,2wurA00,1909.7750000000000000,79,223
cath_d99,CATHEDRAL,4zflD00,574.9500000000000000,80,223
cath_d99,CATHEDRAL,1lqtB02,973.3530000000000000,81,226
cath_d99,CATHEDRAL,4k8gA02,1912.9910000000000000,82,239
cath_d99,CATHEDRAL,4xemA01,742.4600000000000000,83,242
cath_d99,CATHEDRAL,4r2xD00,1914.4210000000000000,84,243
cath_d99,CATHEDRAL,2vxnA00,2587.4280000000000000,85,245
cath_d99,CATHEDRAL,4pf3A00,1252.1900000000000000,86,245
cath_d99,CATHEDRAL,2dkjA02,1540.3240000000000000,87,248
cath_d99,CATHEDRAL,3ks3A00,708.8570000000000000,88,253
cath_d99,CATHEDRAL,4ua6A00,346.0410000000000000,89,258
cath_d99,CATHEDRAL,3iohA00,2249.8830000000000000,90,279
cath_d99,CATHEDRAL,5jryA01,1425.5990000000000000,91,281
cath_d99,CATHEDRAL,3t5tB01,1515.6540000000000000,92,281
cath_d99,CATHEDRAL,1rtqA00,1690.3830000000000000,93,287
cath_d99,CATHEDRAL,5a71A00,1848.0800000000000000,94,312
