n,app,alg,avg_cume_score
85,CATHEDRAL,TM_AVG,0.34035937901892026737
86,CATHEDRAL,TM_AVG,0.34025499705583147155
87,CATHEDRAL,TM_AVG,0.34008667243148371594
88,CATHEDRAL,TM_AVG,0.33987414046905706134
89,CATHEDRAL,TM_AVG,0.33971979238002953045
90,CATHEDRAL,TM_AVG,0.33957160140467857234
91,CATHEDRAL,TM_AVG,0.33947306091643671364
92,CATHEDRAL,TM_AVG,0.33928749644543991164
93,CATHEDRAL,TM_AVG,0.33911429400485220211
94,CATHEDRAL,TM_AVG,0.33892999507124985577
95,CATHEDRAL,TM_AVG,0.33887718846465212969
96,CATHEDRAL,TM_AVG,0.33868865732235346848
97,CATHEDRAL,TM_AVG,0.33858006646686811099
98,CATHEDRAL,TM_AVG,0.33842756296185276308
99,CATHEDRAL,TM_AVG,0.33838783988329747535
100,CATHEDRAL,TM_AVG,0.33826812456409576746
1,RUPEE All-Aligned,TM_AVG,0.52820213672122104597
2,RUPEE All-Aligned,TM_AVG,0.51667316399126290329
3,RUPEE All-Aligned,TM_AVG,0.50974110059713303441
4,RUPEE All-Aligned,TM_AVG,0.50450600255409719555
5,RUPEE All-Aligned,TM_AVG,0.50014297106537671868
6,RUPEE All-Aligned,TM_AVG,0.49597997450989255150
7,RUPEE All-Aligned,TM_AVG,0.49253225319971967326
8,RUPEE All-Aligned,TM_AVG,0.48960489736646640280
9,RUPEE All-Aligned,TM_AVG,0.48706497973445840268
10,RUPEE All-Aligned,TM_AVG,0.48482147652553427683
11,RUPEE All-Aligned,TM_AVG,0.48274134365889852372
12,RUPEE All-Aligned,TM_AVG,0.48081868879358048877
13,RUPEE All-Aligned,TM_AVG,0.47899803808671810639
14,RUPEE All-Aligned,TM_AVG,0.47729532871556005399
15,RUPEE All-Aligned,TM_AVG,0.47572314353676808983
16,RUPEE All-Aligned,TM_AVG,0.47425058392793732198
17,RUPEE All-Aligned,TM_AVG,0.47286894131023852808
18,RUPEE All-Aligned,TM_AVG,0.47155259710296470278
19,RUPEE All-Aligned,TM_AVG,0.47030802285412460732
20,RUPEE All-Aligned,TM_AVG,0.46913876150638884717
21,RUPEE All-Aligned,TM_AVG,0.46802712141911407097
22,RUPEE All-Aligned,TM_AVG,0.46696077953025202167
23,RUPEE All-Aligned,TM_AVG,0.46592911381471251364
24,RUPEE All-Aligned,TM_AVG,0.46493225790002272058
25,RUPEE All-Aligned,TM_AVG,0.46397191480049092604
26,RUPEE All-Aligned,TM_AVG,0.46304332779561090402
27,RUPEE All-Aligned,TM_AVG,0.46214221662053869620
