n,app,alg,score_type,avg_cume_score
12,RUPEE Fast,TM_Q,RMSD,0.69827291787403493450761
13,RUPEE Fast,TM_Q,RMSD,0.72002744073614714885321
14,RUPEE Fast,TM_Q,RMSD,0.74158833631770784626495
15,RUPEE Fast,TM_Q,RMSD,0.76443231964734048332447
16,RUPEE Fast,TM_Q,RMSD,0.78272154083100069299971
17,RUPEE Fast,TM_Q,RMSD,0.80276624831743787597761
18,RUPEE Fast,TM_Q,RMSD,0.82127911384477129542481
19,RUPEE Fast,TM_Q,RMSD,0.83924743734105379818861
20,RUPEE Fast,TM_Q,RMSD,0.85663388196428955059372
21,RUPEE Fast,TM_Q,RMSD,0.87420213667666183823373
22,RUPEE Fast,TM_Q,RMSD,0.89193152569688524440019
23,RUPEE Fast,TM_Q,RMSD,0.91058734000383319786437
24,RUPEE Fast,TM_Q,RMSD,0.92877811271999359679983
25,RUPEE Fast,TM_Q,RMSD,0.94636179272941446599902
26,RUPEE Fast,TM_Q,RMSD,0.96322017549456051717732
27,RUPEE Fast,TM_Q,RMSD,0.97904767326882442831249
28,RUPEE Fast,TM_Q,RMSD,0.99594839213004792091978
29,RUPEE Fast,TM_Q,RMSD,1.01353801390927705228693
30,RUPEE Fast,TM_Q,RMSD,1.02977715250719128409885
31,RUPEE Fast,TM_Q,RMSD,1.04432266320875099558053
32,RUPEE Fast,TM_Q,RMSD,1.05987894910093477195542
33,RUPEE Fast,TM_Q,RMSD,1.07514064093563923376416
34,RUPEE Fast,TM_Q,RMSD,1.08997878698484678458209
35,RUPEE Fast,TM_Q,RMSD,1.10448002836078852848649
36,RUPEE Fast,TM_Q,RMSD,1.11857350101289763473747
37,RUPEE Fast,TM_Q,RMSD,1.13176230887397770543968
38,RUPEE Fast,TM_Q,RMSD,1.14571794767232969612971
39,RUPEE Fast,TM_Q,RMSD,1.15893481533828341652935
40,RUPEE Fast,TM_Q,RMSD,1.17150797676507707658244
41,RUPEE Fast,TM_Q,RMSD,1.18421770591515595441927
42,RUPEE Fast,TM_Q,RMSD,1.19600139967264493559218
43,RUPEE Fast,TM_Q,RMSD,1.20741115059468190018269
44,RUPEE Fast,TM_Q,RMSD,1.21988808731158053400591
45,RUPEE Fast,TM_Q,RMSD,1.23158740705905425652058
46,RUPEE Fast,TM_Q,RMSD,1.24335346225080176482397
47,RUPEE Fast,TM_Q,RMSD,1.25507688408679904674795
48,RUPEE Fast,TM_Q,RMSD,1.26681810890873382126853
49,RUPEE Fast,TM_Q,RMSD,1.27905367851978141926509
50,RUPEE Fast,TM_Q,RMSD,1.29054533773892009083104
51,RUPEE Fast,TM_Q,RMSD,1.30199465638331763526024
52,RUPEE Fast,TM_Q,RMSD,1.31273271365138978955973
53,RUPEE Fast,TM_Q,RMSD,1.32374549399175628330975
54,RUPEE Fast,TM_Q,RMSD,1.33449618086565190089483
55,RUPEE Fast,TM_Q,RMSD,1.34540462725955768904271
56,RUPEE Fast,TM_Q,RMSD,1.35617381108982421067484
57,RUPEE Fast,TM_Q,RMSD,1.36660775248506737222899
58,RUPEE Fast,TM_Q,RMSD,1.37670614452741076636906
59,RUPEE Fast,TM_Q,RMSD,1.38720893731699963001940
60,RUPEE Fast,TM_Q,RMSD,1.39685523355252268124893
61,RUPEE Fast,TM_Q,RMSD,1.40625224383085171565522
62,RUPEE Fast,TM_Q,RMSD,1.41576835992090905386470
63,RUPEE Fast,TM_Q,RMSD,1.42539575864098271541384
64,RUPEE Fast,TM_Q,RMSD,1.43486376364825811911115
65,RUPEE Fast,TM_Q,RMSD,1.44467405405314925190546
66,RUPEE Fast,TM_Q,RMSD,1.45432211656470694849448
67,RUPEE Fast,TM_Q,RMSD,1.46305751063022980244058
68,RUPEE Fast,TM_Q,RMSD,1.47216496957865176342297
69,RUPEE Fast,TM_Q,RMSD,1.48187730360784931222980
70,RUPEE Fast,TM_Q,RMSD,1.49109652696251073329136
71,RUPEE Fast,TM_Q,RMSD,1.50022648352831549856625
72,RUPEE Fast,TM_Q,RMSD,1.50944053528994458442825
73,RUPEE Fast,TM_Q,RMSD,1.51835474590398905695268
74,RUPEE Fast,TM_Q,RMSD,1.52722255301592661407534
75,RUPEE Fast,TM_Q,RMSD,1.53540068540482914004791
76,RUPEE Fast,TM_Q,RMSD,1.54377320281953974204500
77,RUPEE Fast,TM_Q,RMSD,1.55189825305336294881771
78,RUPEE Fast,TM_Q,RMSD,1.56032033459532204536909
79,RUPEE Fast,TM_Q,RMSD,1.56823916894045309677545
80,RUPEE Fast,TM_Q,RMSD,1.57586912395534598664917
81,RUPEE Fast,TM_Q,RMSD,1.58412267418192492395524
82,RUPEE Fast,TM_Q,RMSD,1.59204903362252105630019
83,RUPEE Fast,TM_Q,RMSD,1.60037746530685008477093
84,RUPEE Fast,TM_Q,RMSD,1.60866459048556210289551
85,RUPEE Fast,TM_Q,RMSD,1.61701491142398944499851
86,RUPEE Fast,TM_Q,RMSD,1.62512176727655795703995
87,RUPEE Fast,TM_Q,RMSD,1.63298438034698169506042
88,RUPEE Fast,TM_Q,RMSD,1.64040357075571027596951
89,RUPEE Fast,TM_Q,RMSD,1.64800377404767050974574
90,RUPEE Fast,TM_Q,RMSD,1.65573419614573194418494
91,RUPEE Fast,TM_Q,RMSD,1.66361067252306418070333
92,RUPEE Fast,TM_Q,RMSD,1.67086566729736236187504
93,RUPEE Fast,TM_Q,RMSD,1.67823012684000058078274
94,RUPEE Fast,TM_Q,RMSD,1.68584364595059583259839
95,RUPEE Fast,TM_Q,RMSD,1.69345425324560634395661
96,RUPEE Fast,TM_Q,RMSD,1.70087124985821859923115
97,RUPEE Fast,TM_Q,RMSD,1.70832547655922540046671
98,RUPEE Fast,TM_Q,RMSD,1.71571728555480127427830
99,RUPEE Fast,TM_Q,RMSD,1.72331120159174109123004
100,RUPEE Fast,TM_Q,RMSD,1.73082692078289089701211
1,RUPEE RMSD,TM_Q,RMSD,0.000001500343295519721819
