n,app,alg,avg_cume_score
7,RUPEE Top-Aligned,TM_AVG,0.97524841098684399675
8,RUPEE Top-Aligned,TM_AVG,0.97268152785034603531
9,RUPEE Top-Aligned,TM_AVG,0.97034351061934138566
10,RUPEE Top-Aligned,TM_AVG,0.96802947230213546084
11,RUPEE Top-Aligned,TM_AVG,0.96562565980640199019
12,RUPEE Top-Aligned,TM_AVG,0.96348030392866338249
13,RUPEE Top-Aligned,TM_AVG,0.96116453583565421384
14,RUPEE Top-Aligned,TM_AVG,0.95905172592223129767
15,RUPEE Top-Aligned,TM_AVG,0.95700252552093206469
16,RUPEE Top-Aligned,TM_AVG,0.95509590646275800449
17,RUPEE Top-Aligned,TM_AVG,0.95325003484519825998
18,RUPEE Top-Aligned,TM_AVG,0.95150584485353094916
19,RUPEE Top-Aligned,TM_AVG,0.94972521454530466365
20,RUPEE Top-Aligned,TM_AVG,0.94799565443065881880
21,RUPEE Top-Aligned,TM_AVG,0.94627710121361773511
22,RUPEE Top-Aligned,TM_AVG,0.94461737974908748241
23,RUPEE Top-Aligned,TM_AVG,0.94295080792301759479
24,RUPEE Top-Aligned,TM_AVG,0.94128375794590914340
25,RUPEE Top-Aligned,TM_AVG,0.93963986938419517107
26,RUPEE Top-Aligned,TM_AVG,0.93803712350077892033
27,RUPEE Top-Aligned,TM_AVG,0.93644600837814223370
28,RUPEE Top-Aligned,TM_AVG,0.93484529687200504072
29,RUPEE Top-Aligned,TM_AVG,0.93328909683581922324
30,RUPEE Top-Aligned,TM_AVG,0.93172373318920208219
31,RUPEE Top-Aligned,TM_AVG,0.93019924454999861610
32,RUPEE Top-Aligned,TM_AVG,0.92867836967202797504
33,RUPEE Top-Aligned,TM_AVG,0.92719407117868720718
34,RUPEE Top-Aligned,TM_AVG,0.92573981915219510436
35,RUPEE Top-Aligned,TM_AVG,0.92431837189221424524
36,RUPEE Top-Aligned,TM_AVG,0.92290054581160951958
37,RUPEE Top-Aligned,TM_AVG,0.92151038960859320735
38,RUPEE Top-Aligned,TM_AVG,0.92013852296300781382
39,RUPEE Top-Aligned,TM_AVG,0.91880430781393601954
40,RUPEE Top-Aligned,TM_AVG,0.91748507000718182094
41,RUPEE Top-Aligned,TM_AVG,0.91619789634833779817
42,RUPEE Top-Aligned,TM_AVG,0.91492275249329819694
43,RUPEE Top-Aligned,TM_AVG,0.91364897466488350127
44,RUPEE Top-Aligned,TM_AVG,0.91235569844747089525
45,RUPEE Top-Aligned,TM_AVG,0.91106329074571099862
46,RUPEE Top-Aligned,TM_AVG,0.90977892361291511583
47,RUPEE Top-Aligned,TM_AVG,0.90848988706172051717
48,RUPEE Top-Aligned,TM_AVG,0.90723243149398383370
49,RUPEE Top-Aligned,TM_AVG,0.90597589083424077800
50,RUPEE Top-Aligned,TM_AVG,0.90474416023420492041
51,RUPEE Top-Aligned,TM_AVG,0.90352183944287211883
52,RUPEE Top-Aligned,TM_AVG,0.90231362754360139197
53,RUPEE Top-Aligned,TM_AVG,0.90111409051367166742
54,RUPEE Top-Aligned,TM_AVG,0.89993991821079742415
55,RUPEE Top-Aligned,TM_AVG,0.89876562262712558317
56,RUPEE Top-Aligned,TM_AVG,0.89760225031244076810
