n,app,alg,score_type,avg_cume_score
39,SSM,CE,RMSD,1.26058124284012679558
40,SSM,CE,RMSD,1.27375434429660230705
41,SSM,CE,RMSD,1.29119257169601241870
42,SSM,CE,RMSD,1.30415975446487313879
43,SSM,CE,RMSD,1.31800901605232101667
44,SSM,CE,RMSD,1.33110202027983982868
45,SSM,CE,RMSD,1.34709352962496869976
46,SSM,CE,RMSD,1.36166446802105845264
47,SSM,CE,RMSD,1.37337163521371764172
48,SSM,CE,RMSD,1.38871304323972776305
49,SSM,CE,RMSD,1.40302160823449802384
50,SSM,CE,RMSD,1.41654462774686446930
1,RUPEE Fast,CE,TM-Score,0.99998263113179002258
2,RUPEE Fast,CE,TM-Score,0.99525836380569300242
3,RUPEE Fast,CE,TM-Score,0.99226309192837311075
4,RUPEE Fast,CE,TM-Score,0.98942489666487112097
5,RUPEE Fast,CE,TM-Score,0.98795615126908108452
6,RUPEE Fast,CE,TM-Score,0.98617166779917205995
7,RUPEE Fast,CE,TM-Score,0.98433915405297123825
8,RUPEE Fast,CE,TM-Score,0.98166624912540546149
9,RUPEE Fast,CE,TM-Score,0.97965564897399463136
10,RUPEE Fast,CE,TM-Score,0.97736845512161761339
11,RUPEE Fast,CE,TM-Score,0.97551381675539696716
12,RUPEE Fast,CE,TM-Score,0.97380932056347928481
13,RUPEE Fast,CE,TM-Score,0.97192976111057460744
14,RUPEE Fast,CE,TM-Score,0.96979816762215484148
15,RUPEE Fast,CE,TM-Score,0.96753554333683671305
16,RUPEE Fast,CE,TM-Score,0.96512376537885184860
17,RUPEE Fast,CE,TM-Score,0.96292804365173437427
18,RUPEE Fast,CE,TM-Score,0.96062777879452377310
19,RUPEE Fast,CE,TM-Score,0.95839951681335815341
20,RUPEE Fast,CE,TM-Score,0.95636714974831042512
21,RUPEE Fast,CE,TM-Score,0.95394791889812877117
22,RUPEE Fast,CE,TM-Score,0.95222345032479985335
23,RUPEE Fast,CE,TM-Score,0.94963061450835249955
24,RUPEE Fast,CE,TM-Score,0.94674647720282727402
25,RUPEE Fast,CE,TM-Score,0.94445114176565437204
26,RUPEE Fast,CE,TM-Score,0.94186827547567935388
27,RUPEE Fast,CE,TM-Score,0.93895175235745455438
28,RUPEE Fast,CE,TM-Score,0.93678567984896532853
29,RUPEE Fast,CE,TM-Score,0.93380516497256025682
30,RUPEE Fast,CE,TM-Score,0.93089133381347168318
31,RUPEE Fast,CE,TM-Score,0.92842799610298364137
32,RUPEE Fast,CE,TM-Score,0.92596263155427437737
33,RUPEE Fast,CE,TM-Score,0.92309273459248246960
34,RUPEE Fast,CE,TM-Score,0.92043613403073166162
35,RUPEE Fast,CE,TM-Score,0.91736532809437638142
36,RUPEE Fast,CE,TM-Score,0.91407087448583840646
37,RUPEE Fast,CE,TM-Score,0.91098505976884221303
38,RUPEE Fast,CE,TM-Score,0.90799604907639047218
39,RUPEE Fast,CE,TM-Score,0.90562000518943438119
40,RUPEE Fast,CE,TM-Score,0.90323320775467498154
41,RUPEE Fast,CE,TM-Score,0.90074157438273460429
42,RUPEE Fast,CE,TM-Score,0.89828644693010534448
43,RUPEE Fast,CE,TM-Score,0.89587922706659591817
44,RUPEE Fast,CE,TM-Score,0.89371851138180164774
45,RUPEE Fast,CE,TM-Score,0.89160692618346807010
46,RUPEE Fast,CE,TM-Score,0.88953123232882165167
47,RUPEE Fast,CE,TM-Score,0.88750760665382732549
48,RUPEE Fast,CE,TM-Score,0.88547147660758363703
49,RUPEE Fast,CE,TM-Score,0.88342122380277710238
50,RUPEE Fast,CE,TM-Score,0.88135050335402460015
1,RUPEE TM-Score,CE,TM-Score,1.00000000000000000000
2,RUPEE TM-Score,CE,TM-Score,0.99777835985834500323
3,RUPEE TM-Score,CE,TM-Score,0.99591648972921748387
4,RUPEE TM-Score,CE,TM-Score,0.99433333235879866653
5,RUPEE TM-Score,CE,TM-Score,0.99301074726531048903
6,RUPEE TM-Score,CE,TM-Score,0.99142143996796495860
7,RUPEE TM-Score,CE,TM-Score,0.98998748062827372627
8,RUPEE TM-Score,CE,TM-Score,0.98848246271074931673
9,RUPEE TM-Score,CE,TM-Score,0.98646182439762438118
10,RUPEE TM-Score,CE,TM-Score,0.98477745748534352403
11,RUPEE TM-Score,CE,TM-Score,0.98314201492210818695
12,RUPEE TM-Score,CE,TM-Score,0.98142300016455387621
13,RUPEE TM-Score,CE,TM-Score,0.97964798001240345409
14,RUPEE TM-Score,CE,TM-Score,0.97800542889179047154
15,RUPEE TM-Score,CE,TM-Score,0.97621744024328992581
16,RUPEE TM-Score,CE,TM-Score,0.97421977715442623206
17,RUPEE TM-Score,CE,TM-Score,0.97229242745102305038
18,RUPEE TM-Score,CE,TM-Score,0.97029374194667019301
19,RUPEE TM-Score,CE,TM-Score,0.96828748080087802389
20,RUPEE TM-Score,CE,TM-Score,0.96640376339713247971
21,RUPEE TM-Score,CE,TM-Score,0.96445542212058206159
22,RUPEE TM-Score,CE,TM-Score,0.96260699429762393024
23,RUPEE TM-Score,CE,TM-Score,0.96022860853819949084
24,RUPEE TM-Score,CE,TM-Score,0.95790723391615760239
25,RUPEE TM-Score,CE,TM-Score,0.95574049469581418974
26,RUPEE TM-Score,CE,TM-Score,0.95376428063014427169
27,RUPEE TM-Score,CE,TM-Score,0.95180772926078150127
28,RUPEE TM-Score,CE,TM-Score,0.95002794307315805459
29,RUPEE TM-Score,CE,TM-Score,0.94789413759095583399
30,RUPEE TM-Score,CE,TM-Score,0.94582247009788726178
