n,app,alg,avg_cume_score
98,CATHEDRAL,TM_AVG,0.34198008371153277946
99,CATHEDRAL,TM_AVG,0.34183748844534631706
100,CATHEDRAL,TM_AVG,0.34177519351951643146
1,RUPEE All-Aligned,TM_AVG,0.52474351465981964446
2,RUPEE All-Aligned,TM_AVG,0.51677846263867584938
3,RUPEE All-Aligned,TM_AVG,0.51119777029247335569
4,RUPEE All-Aligned,TM_AVG,0.50646374846864083159
5,RUPEE All-Aligned,TM_AVG,0.50237751147910571383
6,RUPEE All-Aligned,TM_AVG,0.49895451824964995287
7,RUPEE All-Aligned,TM_AVG,0.49573178213138109358
8,RUPEE All-Aligned,TM_AVG,0.49247053470847190333
9,RUPEE All-Aligned,TM_AVG,0.48962936669456707438
10,RUPEE All-Aligned,TM_AVG,0.48711082718669275620
11,RUPEE All-Aligned,TM_AVG,0.48489018430260938713
12,RUPEE All-Aligned,TM_AVG,0.48289063809189011043
