n,app,alg,avg_cume_score
1,mTM,TM_AVG,0.42481448078766176765
2,mTM,TM_AVG,0.41817280786242667603
3,mTM,TM_AVG,0.41549704635667152951
4,mTM,TM_AVG,0.41797068029211848978
5,mTM,TM_AVG,0.41520681520692791871
6,mTM,TM_AVG,0.41568803719065151250
7,mTM,TM_AVG,0.41410364922738899525
8,mTM,TM_AVG,0.41455477558747751228
9,mTM,TM_AVG,0.41350761448007919497
10,mTM,TM_AVG,0.41434656583581985479
11,mTM,TM_AVG,0.41495156031424796479
12,mTM,TM_AVG,0.41331273862437170722
13,mTM,TM_AVG,0.41254476292966225521
14,mTM,TM_AVG,0.41001592229072849169
15,mTM,TM_AVG,0.40879699182755904093
16,mTM,TM_AVG,0.40675104843263393266
17,mTM,TM_AVG,0.40490786761522102798
18,mTM,TM_AVG,0.40420559543970030247
19,mTM,TM_AVG,0.40346700966835686109
20,mTM,TM_AVG,0.40303600923830552479
21,mTM,TM_AVG,0.40291551214536013569
22,mTM,TM_AVG,0.40288928860999547820
23,mTM,TM_AVG,0.40247929919634442623
24,mTM,TM_AVG,0.40313391964394942874
25,mTM,TM_AVG,0.40426155298723049566
26,mTM,TM_AVG,0.40452163375358405950
27,mTM,TM_AVG,0.40437209701940392504
28,mTM,TM_AVG,0.40410293826115442399
29,mTM,TM_AVG,0.40480414360779278936
30,mTM,TM_AVG,0.40422010509656695099
31,mTM,TM_AVG,0.40394556832837476062
32,mTM,TM_AVG,0.40365577550773035550
33,mTM,TM_AVG,0.40313342751150195187
34,mTM,TM_AVG,0.40323423263189081842
35,mTM,TM_AVG,0.40327522013034628020
36,mTM,TM_AVG,0.40293114451965741296
37,mTM,TM_AVG,0.40262882240274158858
38,mTM,TM_AVG,0.40233398577034124948
39,mTM,TM_AVG,0.40225086206435831332
40,mTM,TM_AVG,0.40160797326544162219
41,mTM,TM_AVG,0.40185706309624750921
42,mTM,TM_AVG,0.40228876818129939231
43,mTM,TM_AVG,0.40186844935474135761
44,mTM,TM_AVG,0.40198795761487779651
45,mTM,TM_AVG,0.40243380050512787270
46,mTM,TM_AVG,0.40258200221218964212
47,mTM,TM_AVG,0.40216995189303560290
48,mTM,TM_AVG,0.40253483465341195258
49,mTM,TM_AVG,0.40238505830040483905
50,mTM,TM_AVG,0.40221539412990221013
51,mTM,TM_AVG,0.40163996079140728551
52,mTM,TM_AVG,0.40102954250918685216
53,mTM,TM_AVG,0.40061093033338754309
54,mTM,TM_AVG,0.39993277571279479925
55,mTM,TM_AVG,0.39936486712607759936
56,mTM,TM_AVG,0.39910561609085961221
57,mTM,TM_AVG,0.39862552748526883185
58,mTM,TM_AVG,0.39855464736917996244
59,mTM,TM_AVG,0.39823295947724618083
60,mTM,TM_AVG,0.39707278452047475050
61,mTM,TM_AVG,0.39667902927102512999
62,mTM,TM_AVG,0.39619062890976420255
63,mTM,TM_AVG,0.39542450640420856568
64,mTM,TM_AVG,0.39494480513809702824
65,mTM,TM_AVG,0.39464156507563263057
66,mTM,TM_AVG,0.39416956757908963760
67,mTM,TM_AVG,0.39382943551235019601
68,mTM,TM_AVG,0.39364540779366551060
69,mTM,TM_AVG,0.39356701221204624623
70,mTM,TM_AVG,0.39350125609135440164
71,mTM,TM_AVG,0.39381050291031244646
72,mTM,TM_AVG,0.39376731943199572050
73,mTM,TM_AVG,0.39372483828095122169
74,mTM,TM_AVG,0.39381720831091635258
75,mTM,TM_AVG,0.39337333556676672237
76,mTM,TM_AVG,0.39301100319901285217
77,mTM,TM_AVG,0.39289225844814477917
78,mTM,TM_AVG,0.39270130274652545937
79,mTM,TM_AVG,0.39274273175828069830
80,mTM,TM_AVG,0.39231674957208603819
81,mTM,TM_AVG,0.39245471556152827226
82,mTM,TM_AVG,0.39217572351813475175
83,mTM,TM_AVG,0.39207116786668689322
84,mTM,TM_AVG,0.39217311071193980791
85,mTM,TM_AVG,0.39208034759152025019
86,mTM,TM_AVG,0.39158301311802552574
87,mTM,TM_AVG,0.39104129193069025824
88,mTM,TM_AVG,0.39115365631762944572
89,mTM,TM_AVG,0.39164941285118305430
90,mTM,TM_AVG,0.39165049120541377957
91,mTM,TM_AVG,0.39124337649572865861
92,mTM,TM_AVG,0.39097483758346069713
93,mTM,TM_AVG,0.39063256147952134412
94,mTM,TM_AVG,0.39037132823203023157
95,mTM,TM_AVG,0.39022935185707266879
96,mTM,TM_AVG,0.39006328572029896986
97,mTM,TM_AVG,0.38984397289322480545
98,mTM,TM_AVG,0.38979350550207598978
99,mTM,TM_AVG,0.38988802884313290033
100,mTM,TM_AVG,0.38991557759618069814
1,RUPEE All-Aligned,TM_AVG,0.64030743360144446441
2,RUPEE All-Aligned,TM_AVG,0.63703416873580884676
3,RUPEE All-Aligned,TM_AVG,0.63457424602228124137
4,RUPEE All-Aligned,TM_AVG,0.63031812505906535301
5,RUPEE All-Aligned,TM_AVG,0.62570035139537495259
6,RUPEE All-Aligned,TM_AVG,0.62242649037978670828
7,RUPEE All-Aligned,TM_AVG,0.61989009125019092622
8,RUPEE All-Aligned,TM_AVG,0.61787009922589161210
9,RUPEE All-Aligned,TM_AVG,0.61572113981927371951
10,RUPEE All-Aligned,TM_AVG,0.61381922830018999303
11,RUPEE All-Aligned,TM_AVG,0.61207327257033040941
12,RUPEE All-Aligned,TM_AVG,0.61041586858486796235
13,RUPEE All-Aligned,TM_AVG,0.60886436767024776081
14,RUPEE All-Aligned,TM_AVG,0.60725922312107247948
15,RUPEE All-Aligned,TM_AVG,0.60574809222329849475
16,RUPEE All-Aligned,TM_AVG,0.60433143049008420980
17,RUPEE All-Aligned,TM_AVG,0.60300767749554578407
18,RUPEE All-Aligned,TM_AVG,0.60177545785378667804
19,RUPEE All-Aligned,TM_AVG,0.60061374667141852104
20,RUPEE All-Aligned,TM_AVG,0.59951858435520687201
21,RUPEE All-Aligned,TM_AVG,0.59845573314063641029
22,RUPEE All-Aligned,TM_AVG,0.59743560802043313420
23,RUPEE All-Aligned,TM_AVG,0.59645738740998772817
24,RUPEE All-Aligned,TM_AVG,0.59553208906680606175
25,RUPEE All-Aligned,TM_AVG,0.59465565565065097006
26,RUPEE All-Aligned,TM_AVG,0.59382464023864921788
27,RUPEE All-Aligned,TM_AVG,0.59303681851351113325
28,RUPEE All-Aligned,TM_AVG,0.59227167372894435222
29,RUPEE All-Aligned,TM_AVG,0.59154006954970799611
30,RUPEE All-Aligned,TM_AVG,0.59083643205076074444
31,RUPEE All-Aligned,TM_AVG,0.59016116498102548324
32,RUPEE All-Aligned,TM_AVG,0.58951407407952423236
33,RUPEE All-Aligned,TM_AVG,0.58889203324726509694
34,RUPEE All-Aligned,TM_AVG,0.58829550620282394650
35,RUPEE All-Aligned,TM_AVG,0.58772221727982999574
36,RUPEE All-Aligned,TM_AVG,0.58716478513034988183
37,RUPEE All-Aligned,TM_AVG,0.58662304168944940629
38,RUPEE All-Aligned,TM_AVG,0.58609500139810374992
39,RUPEE All-Aligned,TM_AVG,0.58557256953640646166
40,RUPEE All-Aligned,TM_AVG,0.58504829910721564317
41,RUPEE All-Aligned,TM_AVG,0.58453420856939061942
42,RUPEE All-Aligned,TM_AVG,0.58402974904167918056
43,RUPEE All-Aligned,TM_AVG,0.58353827311941232733
44,RUPEE All-Aligned,TM_AVG,0.58305613122205783777
45,RUPEE All-Aligned,TM_AVG,0.58258750794035032736
46,RUPEE All-Aligned,TM_AVG,0.58212737099708465713
47,RUPEE All-Aligned,TM_AVG,0.58167677967547905421
48,RUPEE All-Aligned,TM_AVG,0.58123645106443932396
49,RUPEE All-Aligned,TM_AVG,0.58079996586809332728
50,RUPEE All-Aligned,TM_AVG,0.58036925050357649939
51,RUPEE All-Aligned,TM_AVG,0.57994570923260127730
52,RUPEE All-Aligned,TM_AVG,0.57952884843614457445
53,RUPEE All-Aligned,TM_AVG,0.57911745696940287701
54,RUPEE All-Aligned,TM_AVG,0.57871244236470222119
55,RUPEE All-Aligned,TM_AVG,0.57831233698920387683
56,RUPEE All-Aligned,TM_AVG,0.57791960779349324464
57,RUPEE All-Aligned,TM_AVG,0.57753534976681026288
58,RUPEE All-Aligned,TM_AVG,0.57715884469696687755
59,RUPEE All-Aligned,TM_AVG,0.57679070929906674693
60,RUPEE All-Aligned,TM_AVG,0.57643046020503687723
61,RUPEE All-Aligned,TM_AVG,0.57607845115642958962
62,RUPEE All-Aligned,TM_AVG,0.57573329808414750520
63,RUPEE All-Aligned,TM_AVG,0.57539377712471459733
64,RUPEE All-Aligned,TM_AVG,0.57505949946761897395
65,RUPEE All-Aligned,TM_AVG,0.57472952699386378606
66,RUPEE All-Aligned,TM_AVG,0.57440461997270593780
67,RUPEE All-Aligned,TM_AVG,0.57408522562434695484
68,RUPEE All-Aligned,TM_AVG,0.57377059464335098065
69,RUPEE All-Aligned,TM_AVG,0.57345804241348932889
70,RUPEE All-Aligned,TM_AVG,0.57314797255337917761
71,RUPEE All-Aligned,TM_AVG,0.57284155373269709634
72,RUPEE All-Aligned,TM_AVG,0.57253832972046231472
73,RUPEE All-Aligned,TM_AVG,0.57223996597674739055
74,RUPEE All-Aligned,TM_AVG,0.57194504272450888496
75,RUPEE All-Aligned,TM_AVG,0.57165401741631261727
76,RUPEE All-Aligned,TM_AVG,0.57136579913004907386
77,RUPEE All-Aligned,TM_AVG,0.57108094240612905099
78,RUPEE All-Aligned,TM_AVG,0.57079952029789135283
79,RUPEE All-Aligned,TM_AVG,0.57052086598574328723
80,RUPEE All-Aligned,TM_AVG,0.57024684354354844977
81,RUPEE All-Aligned,TM_AVG,0.56997602281319279608
82,RUPEE All-Aligned,TM_AVG,0.56970808677201603235
83,RUPEE All-Aligned,TM_AVG,0.56944237659760519487
84,RUPEE All-Aligned,TM_AVG,0.56918022925535388463
85,RUPEE All-Aligned,TM_AVG,0.56892161873820337074
86,RUPEE All-Aligned,TM_AVG,0.56866642082607313417
87,RUPEE All-Aligned,TM_AVG,0.56841367037452928898
88,RUPEE All-Aligned,TM_AVG,0.56816352593207688966
89,RUPEE All-Aligned,TM_AVG,0.56791562558593180641
90,RUPEE All-Aligned,TM_AVG,0.56767052559923338171
91,RUPEE All-Aligned,TM_AVG,0.56742792049991638000
92,RUPEE All-Aligned,TM_AVG,0.56718823177520524908
93,RUPEE All-Aligned,TM_AVG,0.56695154553520632620
94,RUPEE All-Aligned,TM_AVG,0.56671676152520158111
95,RUPEE All-Aligned,TM_AVG,0.56648457119953129419
96,RUPEE All-Aligned,TM_AVG,0.56625430723038238281
97,RUPEE All-Aligned,TM_AVG,0.56602705232646128469
98,RUPEE All-Aligned,TM_AVG,0.56580228510886117915
99,RUPEE All-Aligned,TM_AVG,0.56557877564310757618
100,RUPEE All-Aligned,TM_AVG,0.56535808954181751471
