n,app,alg,score_type,avg_cume_score
43,RUPEE Fast,FATCAT,TM-Score,0.89182476317771002769
44,RUPEE Fast,FATCAT,TM-Score,0.88947704836467642428
45,RUPEE Fast,FATCAT,TM-Score,0.88724216261786348800
46,RUPEE Fast,FATCAT,TM-Score,0.88501369977716179935
47,RUPEE Fast,FATCAT,TM-Score,0.88281059265303661418
48,RUPEE Fast,FATCAT,TM-Score,0.88068666835627389593
49,RUPEE Fast,FATCAT,TM-Score,0.87851303970162904903
50,RUPEE Fast,FATCAT,TM-Score,0.87620512924733510005
1,RUPEE TM-Score,FATCAT,TM-Score,1.00000000000000000000
2,RUPEE TM-Score,FATCAT,TM-Score,0.99780905998204788548
3,RUPEE TM-Score,FATCAT,TM-Score,0.99600689566673026774
4,RUPEE TM-Score,FATCAT,TM-Score,0.99448737219063224476
5,RUPEE TM-Score,FATCAT,TM-Score,0.99323554952993210290
6,RUPEE TM-Score,FATCAT,TM-Score,0.99165786393271717312
7,RUPEE TM-Score,FATCAT,TM-Score,0.99026099874101288456
8,RUPEE TM-Score,FATCAT,TM-Score,0.98879083719270498528
9,RUPEE TM-Score,FATCAT,TM-Score,0.98685237923554713118
10,RUPEE TM-Score,FATCAT,TM-Score,0.98511927647756999758
11,RUPEE TM-Score,FATCAT,TM-Score,0.98348579483847292243
12,RUPEE TM-Score,FATCAT,TM-Score,0.98176482027964374503
13,RUPEE TM-Score,FATCAT,TM-Score,0.97997426262772623201
14,RUPEE TM-Score,FATCAT,TM-Score,0.97847764885986981106
15,RUPEE TM-Score,FATCAT,TM-Score,0.97680245226263313452
16,RUPEE TM-Score,FATCAT,TM-Score,0.97482853204440018306
17,RUPEE TM-Score,FATCAT,TM-Score,0.97294559646395479791
18,RUPEE TM-Score,FATCAT,TM-Score,0.97111960253110778459
19,RUPEE TM-Score,FATCAT,TM-Score,0.96916166507025647695
20,RUPEE TM-Score,FATCAT,TM-Score,0.96726744079323307988
21,RUPEE TM-Score,FATCAT,TM-Score,0.96521663662440262654
22,RUPEE TM-Score,FATCAT,TM-Score,0.96325160370737448690
23,RUPEE TM-Score,FATCAT,TM-Score,0.96091685002551927926
24,RUPEE TM-Score,FATCAT,TM-Score,0.95843575733024629933
25,RUPEE TM-Score,FATCAT,TM-Score,0.95597500175934053270
26,RUPEE TM-Score,FATCAT,TM-Score,0.95374221683679260093
27,RUPEE TM-Score,FATCAT,TM-Score,0.95178445954257199706
28,RUPEE TM-Score,FATCAT,TM-Score,0.95000320213250493576
29,RUPEE TM-Score,FATCAT,TM-Score,0.94793546680473422986
30,RUPEE TM-Score,FATCAT,TM-Score,0.94587311102359600284
31,RUPEE TM-Score,FATCAT,TM-Score,0.94375277921877426901
32,RUPEE TM-Score,FATCAT,TM-Score,0.94129318906913613147
33,RUPEE TM-Score,FATCAT,TM-Score,0.93894854793329638123
34,RUPEE TM-Score,FATCAT,TM-Score,0.93656150540842828081
35,RUPEE TM-Score,FATCAT,TM-Score,0.93415506505910779162
36,RUPEE TM-Score,FATCAT,TM-Score,0.93184238640860428526
37,RUPEE TM-Score,FATCAT,TM-Score,0.92957789364332455140
38,RUPEE TM-Score,FATCAT,TM-Score,0.92717635019751111784
39,RUPEE TM-Score,FATCAT,TM-Score,0.92484071158323703520
40,RUPEE TM-Score,FATCAT,TM-Score,0.92266358774634414620
41,RUPEE TM-Score,FATCAT,TM-Score,0.92046552283958646459
42,RUPEE TM-Score,FATCAT,TM-Score,0.91840206615516625748
43,RUPEE TM-Score,FATCAT,TM-Score,0.91643230515395313354
44,RUPEE TM-Score,FATCAT,TM-Score,0.91444384826727093379
45,RUPEE TM-Score,FATCAT,TM-Score,0.91263262818536104162
46,RUPEE TM-Score,FATCAT,TM-Score,0.91085261510290784440
47,RUPEE TM-Score,FATCAT,TM-Score,0.90903769975347320009
48,RUPEE TM-Score,FATCAT,TM-Score,0.90735215787602653797
49,RUPEE TM-Score,FATCAT,TM-Score,0.90555532882923240909
50,RUPEE TM-Score,FATCAT,TM-Score,0.90389941671175468198
1,SSM,FATCAT,TM-Score,0.98193432683516388226
2,SSM,FATCAT,TM-Score,0.97198769109574508387
3,SSM,FATCAT,TM-Score,0.97613402385917883118
4,SSM,FATCAT,TM-Score,0.97382932086105166048
5,SSM,FATCAT,TM-Score,0.97082754550626238368
6,SSM,FATCAT,TM-Score,0.96649793188467771952
7,SSM,FATCAT,TM-Score,0.96268133169649330740
8,SSM,FATCAT,TM-Score,0.96162050615800295012
9,SSM,FATCAT,TM-Score,0.95740406775809546747
10,SSM,FATCAT,TM-Score,0.95323173668089326442
11,SSM,FATCAT,TM-Score,0.94954877364133893672
12,SSM,FATCAT,TM-Score,0.94699349974688991988
13,SSM,FATCAT,TM-Score,0.94484635883377093381
14,SSM,FATCAT,TM-Score,0.94190806369403883706
15,SSM,FATCAT,TM-Score,0.93744366666799648757
16,SSM,FATCAT,TM-Score,0.93403378125969122116
17,SSM,FATCAT,TM-Score,0.93152989436870660661
18,SSM,FATCAT,TM-Score,0.92831335210656372079
19,SSM,FATCAT,TM-Score,0.92541122996109945878
20,SSM,FATCAT,TM-Score,0.92221626037491952149
21,SSM,FATCAT,TM-Score,0.91920755652349478646
22,SSM,FATCAT,TM-Score,0.91679925003374623201
23,SSM,FATCAT,TM-Score,0.91326118422677293609
24,SSM,FATCAT,TM-Score,0.91068865590917969867
25,SSM,FATCAT,TM-Score,0.90709086651045314495
26,SSM,FATCAT,TM-Score,0.90454752500603906710
27,SSM,FATCAT,TM-Score,0.90201942305612574218
28,SSM,FATCAT,TM-Score,0.89943512112934317931
29,SSM,FATCAT,TM-Score,0.89613880908700621027
30,SSM,FATCAT,TM-Score,0.89318469308491539809
31,SSM,FATCAT,TM-Score,0.89021108421079306455
32,SSM,FATCAT,TM-Score,0.88674941510226585028
33,SSM,FATCAT,TM-Score,0.88271067909538443310
34,SSM,FATCAT,TM-Score,0.87945594189689948917
35,SSM,FATCAT,TM-Score,0.87585631925826452584
36,SSM,FATCAT,TM-Score,0.87313368866547644453
37,SSM,FATCAT,TM-Score,0.87072542578834315657
38,SSM,FATCAT,TM-Score,0.86882129253753050697
39,SSM,FATCAT,TM-Score,0.86608326843636195074
40,SSM,FATCAT,TM-Score,0.86435625040737278563
41,SSM,FATCAT,TM-Score,0.86201257187793366048
42,SSM,FATCAT,TM-Score,0.85980753072578610697
43,SSM,FATCAT,TM-Score,0.85757715911506635476
44,SSM,FATCAT,TM-Score,0.85571506646457281552
45,SSM,FATCAT,TM-Score,0.85316065765435219129
46,SSM,FATCAT,TM-Score,0.85135730176458310564
47,SSM,FATCAT,TM-Score,0.84931460988732235255
48,SSM,FATCAT,TM-Score,0.84699918155082811388
49,SSM,FATCAT,TM-Score,0.84487549775290767974
50,SSM,FATCAT,TM-Score,0.84256846558702799514
