n,app,alg,score_type,avg_cume_score
31,RUPEE Fast,TM_Q,RMSD,0.9081979692333696304875
32,RUPEE Fast,TM_Q,RMSD,0.9276018082639132160858
33,RUPEE Fast,TM_Q,RMSD,0.9462943385895460741931
34,RUPEE Fast,TM_Q,RMSD,0.9603219425903248497401
35,RUPEE Fast,TM_Q,RMSD,0.9762642893247540931585
36,RUPEE Fast,TM_Q,RMSD,0.9940519509877738241666
37,RUPEE Fast,TM_Q,RMSD,1.0118897649334177616260
38,RUPEE Fast,TM_Q,RMSD,1.0311237038886467092640
39,RUPEE Fast,TM_Q,RMSD,1.0464209229987808847247
40,RUPEE Fast,TM_Q,RMSD,1.0618410564107643528373
41,RUPEE Fast,TM_Q,RMSD,1.0776798324602485594830
42,RUPEE Fast,TM_Q,RMSD,1.0920837063253507603645
43,RUPEE Fast,TM_Q,RMSD,1.1058868532917924284576
44,RUPEE Fast,TM_Q,RMSD,1.1187646282112511972410
45,RUPEE Fast,TM_Q,RMSD,1.1320506584191792246547
46,RUPEE Fast,TM_Q,RMSD,1.1461160070865350184565
47,RUPEE Fast,TM_Q,RMSD,1.1600501361879522272506
48,RUPEE Fast,TM_Q,RMSD,1.1737843892108205180879
49,RUPEE Fast,TM_Q,RMSD,1.1874955491946639148863
50,RUPEE Fast,TM_Q,RMSD,1.2011337839113230823699
1,RUPEE RMSD,TM_Q,RMSD,0.000000921462532794126650
2,RUPEE RMSD,TM_Q,RMSD,0.1130784802735952550086
3,RUPEE RMSD,TM_Q,RMSD,0.1656519536652928841276
4,RUPEE RMSD,TM_Q,RMSD,0.2024910774274122206187
5,RUPEE RMSD,TM_Q,RMSD,0.2336814653044281276359
6,RUPEE RMSD,TM_Q,RMSD,0.2610419086208659298748
7,RUPEE RMSD,TM_Q,RMSD,0.2859180610675915804647
8,RUPEE RMSD,TM_Q,RMSD,0.3069267200218135444940
9,RUPEE RMSD,TM_Q,RMSD,0.3295184635644935970636
10,RUPEE RMSD,TM_Q,RMSD,0.3508593441095940936048
11,RUPEE RMSD,TM_Q,RMSD,0.3707537178729400139082
12,RUPEE RMSD,TM_Q,RMSD,0.3892701651441538459935
13,RUPEE RMSD,TM_Q,RMSD,0.4080845543249702126890
14,RUPEE RMSD,TM_Q,RMSD,0.4256531121322577446819
15,RUPEE RMSD,TM_Q,RMSD,0.4429783871371738581804
16,RUPEE RMSD,TM_Q,RMSD,0.4591178531107399748073
17,RUPEE RMSD,TM_Q,RMSD,0.4740603806901658447189
18,RUPEE RMSD,TM_Q,RMSD,0.4894998599751022911111
19,RUPEE RMSD,TM_Q,RMSD,0.5053060187531680065178
20,RUPEE RMSD,TM_Q,RMSD,0.5201594020860755015275
21,RUPEE RMSD,TM_Q,RMSD,0.5352855254116053480784
22,RUPEE RMSD,TM_Q,RMSD,0.5504848132318148104889
23,RUPEE RMSD,TM_Q,RMSD,0.5673116260187518435846
24,RUPEE RMSD,TM_Q,RMSD,0.5831977053117043419481
25,RUPEE RMSD,TM_Q,RMSD,0.5986753491508826307149
26,RUPEE RMSD,TM_Q,RMSD,0.6139697728775329054474
27,RUPEE RMSD,TM_Q,RMSD,0.6285808055495040609653
28,RUPEE RMSD,TM_Q,RMSD,0.6426661788876928960218
29,RUPEE RMSD,TM_Q,RMSD,0.6565692953025084800089
30,RUPEE RMSD,TM_Q,RMSD,0.6703361967675987387108
31,RUPEE RMSD,TM_Q,RMSD,0.6840999119853242500114
32,RUPEE RMSD,TM_Q,RMSD,0.6981508512282925572897
33,RUPEE RMSD,TM_Q,RMSD,0.7119444613609608179750
34,RUPEE RMSD,TM_Q,RMSD,0.7254264956816290845238
35,RUPEE RMSD,TM_Q,RMSD,0.7383685625570253377341
36,RUPEE RMSD,TM_Q,RMSD,0.7510577857975642286761
37,RUPEE RMSD,TM_Q,RMSD,0.7633255965432796134926
38,RUPEE RMSD,TM_Q,RMSD,0.7751934307465789686129
39,RUPEE RMSD,TM_Q,RMSD,0.7867102581865930754193
40,RUPEE RMSD,TM_Q,RMSD,0.7978800936663589976863
41,RUPEE RMSD,TM_Q,RMSD,0.8089547020696876753716
42,RUPEE RMSD,TM_Q,RMSD,0.8197074345623354658391
43,RUPEE RMSD,TM_Q,RMSD,0.8301721718399864285190
44,RUPEE RMSD,TM_Q,RMSD,0.8403361187530624800567
45,RUPEE RMSD,TM_Q,RMSD,0.8504598301619043192570
46,RUPEE RMSD,TM_Q,RMSD,0.8602780901875800137259
47,RUPEE RMSD,TM_Q,RMSD,0.8698177006923739359518
48,RUPEE RMSD,TM_Q,RMSD,0.8790885699320222015072
49,RUPEE RMSD,TM_Q,RMSD,0.8880730423909877541779
50,RUPEE RMSD,TM_Q,RMSD,0.8968489907571541660301
1,SSM,TM_Q,RMSD,0.375762863698634405852000
2,SSM,TM_Q,RMSD,0.4747208016669886342843
3,SSM,TM_Q,RMSD,0.4739177970880654398243
4,SSM,TM_Q,RMSD,0.5057290783830822115466
5,SSM,TM_Q,RMSD,0.5255684988657721758253
6,SSM,TM_Q,RMSD,0.5532942675280291922188
7,SSM,TM_Q,RMSD,0.5749713656148240176208
8,SSM,TM_Q,RMSD,0.5861198368819755611787
9,SSM,TM_Q,RMSD,0.6188767289665328018002
10,SSM,TM_Q,RMSD,0.6563187458326035919752
11,SSM,TM_Q,RMSD,0.6832475081212346049994
12,SSM,TM_Q,RMSD,0.7057868543956152971839
13,SSM,TM_Q,RMSD,0.7314680183008198180850
14,SSM,TM_Q,RMSD,0.7538015088913312609520
15,SSM,TM_Q,RMSD,0.7775550480914010570142
16,SSM,TM_Q,RMSD,0.8007342382398387728166
17,SSM,TM_Q,RMSD,0.8200342002658786407857
18,SSM,TM_Q,RMSD,0.8389806978088988774668
19,SSM,TM_Q,RMSD,0.8578973796601463351147
20,SSM,TM_Q,RMSD,0.8809508494305137668694
21,SSM,TM_Q,RMSD,0.9018577324893331544873
22,SSM,TM_Q,RMSD,0.9223359884189004830244
23,SSM,TM_Q,RMSD,0.9477701019394998477975
24,SSM,TM_Q,RMSD,0.9689499507909522425170
25,SSM,TM_Q,RMSD,0.9935504174124848835498
26,SSM,TM_Q,RMSD,1.0099467563437751336190
27,SSM,TM_Q,RMSD,1.0281874357422949807134
28,SSM,TM_Q,RMSD,1.0453453729315261367885
29,SSM,TM_Q,RMSD,1.0661550428720234787249
30,SSM,TM_Q,RMSD,1.0826351967781361029885
31,SSM,TM_Q,RMSD,1.0984094243795531673986
32,SSM,TM_Q,RMSD,1.1192899033413187767755
33,SSM,TM_Q,RMSD,1.1405979507903543173884
34,SSM,TM_Q,RMSD,1.1594192302762354643211
35,SSM,TM_Q,RMSD,1.1778584211354082666959
36,SSM,TM_Q,RMSD,1.1928601671964501993625
37,SSM,TM_Q,RMSD,1.2077199898538898498156
38,SSM,TM_Q,RMSD,1.2204788671501496756658
39,SSM,TM_Q,RMSD,1.2359654598469178528860
40,SSM,TM_Q,RMSD,1.2465174149907187266202
41,SSM,TM_Q,RMSD,1.2621347647423678059964
42,SSM,TM_Q,RMSD,1.2730286846700070542770
43,SSM,TM_Q,RMSD,1.2839586842642151916705
44,SSM,TM_Q,RMSD,1.2948335167799993305380
45,SSM,TM_Q,RMSD,1.3077455676568664485410
46,SSM,TM_Q,RMSD,1.3188491844676782931384
47,SSM,TM_Q,RMSD,1.3304199206349312020460
48,SSM,TM_Q,RMSD,1.3444202898025439029253
49,SSM,TM_Q,RMSD,1.3565346012159461652931
50,SSM,TM_Q,RMSD,1.3708997684329091134118
1,RUPEE Fast,TM_Q,TM-Score,1.00000000000000000000
2,RUPEE Fast,TM_Q,TM-Score,0.99342217994051175484
3,RUPEE Fast,TM_Q,TM-Score,0.99055435872856593979
4,RUPEE Fast,TM_Q,TM-Score,0.98881260234412739355
5,RUPEE Fast,TM_Q,TM-Score,0.98645640838990632290
6,RUPEE Fast,TM_Q,TM-Score,0.98426234455850357446
7,RUPEE Fast,TM_Q,TM-Score,0.98229215052855327834
8,RUPEE Fast,TM_Q,TM-Score,0.98078889753291443589
9,RUPEE Fast,TM_Q,TM-Score,0.97812764766077179552
10,RUPEE Fast,TM_Q,TM-Score,0.97541604821393908569
11,RUPEE Fast,TM_Q,TM-Score,0.97338432781355568406
12,RUPEE Fast,TM_Q,TM-Score,0.97132100137492764964
13,RUPEE Fast,TM_Q,TM-Score,0.96880181297885674818
14,RUPEE Fast,TM_Q,TM-Score,0.96570172186671292713
15,RUPEE Fast,TM_Q,TM-Score,0.96286552875471491995
16,RUPEE Fast,TM_Q,TM-Score,0.96092422040470200392
17,RUPEE Fast,TM_Q,TM-Score,0.95884928597347449634
18,RUPEE Fast,TM_Q,TM-Score,0.95658381671007315891
19,RUPEE Fast,TM_Q,TM-Score,0.95398206987961336738
20,RUPEE Fast,TM_Q,TM-Score,0.95163494858505653861
21,RUPEE Fast,TM_Q,TM-Score,0.94978892682581873777
22,RUPEE Fast,TM_Q,TM-Score,0.94795869818250696786
23,RUPEE Fast,TM_Q,TM-Score,0.94471184650962476635
24,RUPEE Fast,TM_Q,TM-Score,0.94210586354358977435
