n,app,alg,avg_cume_score
77,mTM,TM_Q,0.67475856264554478128
78,mTM,TM_Q,0.67448720347052702519
79,mTM,TM_Q,0.67421705252998199326
80,mTM,TM_Q,0.67395000226316542761
81,mTM,TM_Q,0.67368480602619187734
82,mTM,TM_Q,0.67342309636053744451
83,mTM,TM_Q,0.67316472079251602176
84,mTM,TM_Q,0.67290984886189968480
85,mTM,TM_Q,0.67265525667033595394
86,mTM,TM_Q,0.67240285835887395092
87,mTM,TM_Q,0.67215280988264576829
88,mTM,TM_Q,0.67188890488831023703
89,mTM,TM_Q,0.67162758698662280658
90,mTM,TM_Q,0.67136354788645294539
91,mTM,TM_Q,0.67110183854829166244
92,mTM,TM_Q,0.67084373720354573606
93,mTM,TM_Q,0.67058765117739844152
94,mTM,TM_Q,0.67033438788392595200
95,mTM,TM_Q,0.67008390285966716047
96,mTM,TM_Q,0.66983519259885597993
97,mTM,TM_Q,0.66958922849937297765
98,mTM,TM_Q,0.66934541782872183172
99,mTM,TM_Q,0.66910427940007102264
100,mTM,TM_Q,0.66886602875667857450
1,RUPEE All-Aligned,TM_Q,0.72061218989580420000
2,RUPEE All-Aligned,TM_Q,0.71794365507244342794
3,RUPEE All-Aligned,TM_Q,0.71569692407187996569
4,RUPEE All-Aligned,TM_Q,0.71341197853963371691
5,RUPEE All-Aligned,TM_Q,0.71036686031072713588
6,RUPEE All-Aligned,TM_Q,0.70792410035194802745
7,RUPEE All-Aligned,TM_Q,0.70592441251745869790
8,RUPEE All-Aligned,TM_Q,0.70425955408935649816
9,RUPEE All-Aligned,TM_Q,0.70263963774434940098
10,RUPEE All-Aligned,TM_Q,0.70100886120935822559
11,RUPEE All-Aligned,TM_Q,0.69959398698452670214
12,RUPEE All-Aligned,TM_Q,0.69809335607631981716
13,RUPEE All-Aligned,TM_Q,0.69668322934643535498
14,RUPEE All-Aligned,TM_Q,0.69542815583708589481
15,RUPEE All-Aligned,TM_Q,0.69415319805594893320
16,RUPEE All-Aligned,TM_Q,0.69297750779703286862
17,RUPEE All-Aligned,TM_Q,0.69190049704037019237
18,RUPEE All-Aligned,TM_Q,0.69090440075389758360
19,RUPEE All-Aligned,TM_Q,0.68997650765556429762
20,RUPEE All-Aligned,TM_Q,0.68910358907677447185
21,RUPEE All-Aligned,TM_Q,0.68827441538063546101
22,RUPEE All-Aligned,TM_Q,0.68745444487629285529
23,RUPEE All-Aligned,TM_Q,0.68668538384647698072
24,RUPEE All-Aligned,TM_Q,0.68596346828288022551
25,RUPEE All-Aligned,TM_Q,0.68527207723055817520
26,RUPEE All-Aligned,TM_Q,0.68459494084204344884
27,RUPEE All-Aligned,TM_Q,0.68394743492554535126
28,RUPEE All-Aligned,TM_Q,0.68331972691468961082
29,RUPEE All-Aligned,TM_Q,0.68271355564815783678
30,RUPEE All-Aligned,TM_Q,0.68212854868724229255
31,RUPEE All-Aligned,TM_Q,0.68155866389199749304
32,RUPEE All-Aligned,TM_Q,0.68099719012509339601
33,RUPEE All-Aligned,TM_Q,0.68045285851131524527
34,RUPEE All-Aligned,TM_Q,0.67992511757285662334
35,RUPEE All-Aligned,TM_Q,0.67941004420855946347
36,RUPEE All-Aligned,TM_Q,0.67889821555978136319
37,RUPEE All-Aligned,TM_Q,0.67840263450435238930
38,RUPEE All-Aligned,TM_Q,0.67792085880083809430
39,RUPEE All-Aligned,TM_Q,0.67744157577236871745
40,RUPEE All-Aligned,TM_Q,0.67696509054446069545
41,RUPEE All-Aligned,TM_Q,0.67649863420422285560
42,RUPEE All-Aligned,TM_Q,0.67604252166211233791
43,RUPEE All-Aligned,TM_Q,0.67559207657349257492
44,RUPEE All-Aligned,TM_Q,0.67514071438706451035
45,RUPEE All-Aligned,TM_Q,0.67469559971641413422
46,RUPEE All-Aligned,TM_Q,0.67426151231273450460
47,RUPEE All-Aligned,TM_Q,0.67383652381734514670
48,RUPEE All-Aligned,TM_Q,0.67342020259391131239
49,RUPEE All-Aligned,TM_Q,0.67301169015549370989
50,RUPEE All-Aligned,TM_Q,0.67259976037879320487
51,RUPEE All-Aligned,TM_Q,0.67211843530873675234
52,RUPEE All-Aligned,TM_Q,0.67164954015288430829
53,RUPEE All-Aligned,TM_Q,0.67119106549983993643
54,RUPEE All-Aligned,TM_Q,0.67074428442795379375
55,RUPEE All-Aligned,TM_Q,0.67030514062938472370
56,RUPEE All-Aligned,TM_Q,0.66987502004070760023
57,RUPEE All-Aligned,TM_Q,0.66944927260073345915
58,RUPEE All-Aligned,TM_Q,0.66901683705753809667
59,RUPEE All-Aligned,TM_Q,0.66858846913360964974
60,RUPEE All-Aligned,TM_Q,0.66816697555727711799
61,RUPEE All-Aligned,TM_Q,0.66775173596161457079
62,RUPEE All-Aligned,TM_Q,0.66733694983293385591
63,RUPEE All-Aligned,TM_Q,0.66692815542042420727
64,RUPEE All-Aligned,TM_Q,0.66651838066022917872
65,RUPEE All-Aligned,TM_Q,0.66611221528651710703
66,RUPEE All-Aligned,TM_Q,0.66570985691390298926
67,RUPEE All-Aligned,TM_Q,0.66531095676517762556
68,RUPEE All-Aligned,TM_Q,0.66491750225560489627
69,RUPEE All-Aligned,TM_Q,0.66452993495512224256
70,RUPEE All-Aligned,TM_Q,0.66414629079835694558
71,RUPEE All-Aligned,TM_Q,0.66376655313125916535
72,RUPEE All-Aligned,TM_Q,0.66339117147660039453
73,RUPEE All-Aligned,TM_Q,0.66302067987603677473
74,RUPEE All-Aligned,TM_Q,0.66265424645492064156
75,RUPEE All-Aligned,TM_Q,0.66228427011309558089
76,RUPEE All-Aligned,TM_Q,0.66191558680229078182
77,RUPEE All-Aligned,TM_Q,0.66155230098751314097
78,RUPEE All-Aligned,TM_Q,0.66119501244139218040
79,RUPEE All-Aligned,TM_Q,0.66084341406716290588
80,RUPEE All-Aligned,TM_Q,0.66049624702963196011
81,RUPEE All-Aligned,TM_Q,0.66015086706627959529
82,RUPEE All-Aligned,TM_Q,0.65980748257244664763
83,RUPEE All-Aligned,TM_Q,0.65946893854560363715
84,RUPEE All-Aligned,TM_Q,0.65913455076167639567
85,RUPEE All-Aligned,TM_Q,0.65880263435263067501
86,RUPEE All-Aligned,TM_Q,0.65847302230183493822
87,RUPEE All-Aligned,TM_Q,0.65814559254325096675
88,RUPEE All-Aligned,TM_Q,0.65780407965830936627
89,RUPEE All-Aligned,TM_Q,0.65746657273400615569
90,RUPEE All-Aligned,TM_Q,0.65712806291672723480
91,RUPEE All-Aligned,TM_Q,0.65679332964586036558
92,RUPEE All-Aligned,TM_Q,0.65646188738842351976
93,RUPEE All-Aligned,TM_Q,0.65613401716659673933
94,RUPEE All-Aligned,TM_Q,0.65580960500560787777
95,RUPEE All-Aligned,TM_Q,0.65548882260655444171
96,RUPEE All-Aligned,TM_Q,0.65517061434884105585
97,RUPEE All-Aligned,TM_Q,0.65485495748573194353
98,RUPEE All-Aligned,TM_Q,0.65454359210119335364
99,RUPEE All-Aligned,TM_Q,0.65423617810631036508
100,RUPEE All-Aligned,TM_Q,0.65393218891502111930
