n,app,alg,score_type,avg_cume_score
43,SSM,TM_AVG,RMSD,0.86317119089820893117
44,SSM,TM_AVG,RMSD,0.86161765482649599564
45,SSM,TM_AVG,RMSD,0.85941250842551261087
46,SSM,TM_AVG,RMSD,0.85761304158796524979
47,SSM,TM_AVG,RMSD,0.85592061706048738991
48,SSM,TM_AVG,RMSD,0.85387169509200219750
49,SSM,TM_AVG,RMSD,0.85205260108242703659
50,SSM,TM_AVG,RMSD,0.85020506358993068161
1,RUPEE Fast,TM_AVG,TM-Score,1.00000000000000000000
2,RUPEE Fast,TM_AVG,TM-Score,0.99268776686908226452
3,RUPEE Fast,TM_AVG,TM-Score,0.98956554981497324247
4,RUPEE Fast,TM_AVG,TM-Score,0.98759455831952326048
5,RUPEE Fast,TM_AVG,TM-Score,0.98512819190083442065
6,RUPEE Fast,TM_AVG,TM-Score,0.98291565356899161774
7,RUPEE Fast,TM_AVG,TM-Score,0.98088287133801242396
8,RUPEE Fast,TM_AVG,TM-Score,0.97909116426838385242
9,RUPEE Fast,TM_AVG,TM-Score,0.97635296342508795323
10,RUPEE Fast,TM_AVG,TM-Score,0.97371643301350277200
11,RUPEE Fast,TM_AVG,TM-Score,0.97179072181881911692
12,RUPEE Fast,TM_AVG,TM-Score,0.96990961233254711806
13,RUPEE Fast,TM_AVG,TM-Score,0.96744333292422712851
14,RUPEE Fast,TM_AVG,TM-Score,0.96440401325206530236
15,RUPEE Fast,TM_AVG,TM-Score,0.96174436324174806615
16,RUPEE Fast,TM_AVG,TM-Score,0.95976583460705589579
17,RUPEE Fast,TM_AVG,TM-Score,0.95777221819180753214
18,RUPEE Fast,TM_AVG,TM-Score,0.95541502648145867843
19,RUPEE Fast,TM_AVG,TM-Score,0.95268632304924356133
20,RUPEE Fast,TM_AVG,TM-Score,0.95031151184521326164
21,RUPEE Fast,TM_AVG,TM-Score,0.94864392525176730491
22,RUPEE Fast,TM_AVG,TM-Score,0.94700199902091168118
23,RUPEE Fast,TM_AVG,TM-Score,0.94395866627256853978
24,RUPEE Fast,TM_AVG,TM-Score,0.94156761251446453859
25,RUPEE Fast,TM_AVG,TM-Score,0.93907815372458062934
26,RUPEE Fast,TM_AVG,TM-Score,0.93680857231991010522
27,RUPEE Fast,TM_AVG,TM-Score,0.93445654741415302924
28,RUPEE Fast,TM_AVG,TM-Score,0.93162238653860890053
29,RUPEE Fast,TM_AVG,TM-Score,0.92806644842833465289
30,RUPEE Fast,TM_AVG,TM-Score,0.92544344631668205718
31,RUPEE Fast,TM_AVG,TM-Score,0.92266276863851748161
32,RUPEE Fast,TM_AVG,TM-Score,0.92003892294902530742
33,RUPEE Fast,TM_AVG,TM-Score,0.91759893425706630901
34,RUPEE Fast,TM_AVG,TM-Score,0.91552904652716576538
35,RUPEE Fast,TM_AVG,TM-Score,0.91317742244172501730
36,RUPEE Fast,TM_AVG,TM-Score,0.91056239992128869740
37,RUPEE Fast,TM_AVG,TM-Score,0.90785975581894752174
38,RUPEE Fast,TM_AVG,TM-Score,0.90518901260488534680
39,RUPEE Fast,TM_AVG,TM-Score,0.90266306974238425368
40,RUPEE Fast,TM_AVG,TM-Score,0.90027070472498157048
41,RUPEE Fast,TM_AVG,TM-Score,0.89798555660438056393
42,RUPEE Fast,TM_AVG,TM-Score,0.89588824130973085847
43,RUPEE Fast,TM_AVG,TM-Score,0.89380607160021151744
44,RUPEE Fast,TM_AVG,TM-Score,0.89192261804571882523
45,RUPEE Fast,TM_AVG,TM-Score,0.88998165086453367286
46,RUPEE Fast,TM_AVG,TM-Score,0.88782266286702003765
47,RUPEE Fast,TM_AVG,TM-Score,0.88564990555146033918
48,RUPEE Fast,TM_AVG,TM-Score,0.88340827068725228917
49,RUPEE Fast,TM_AVG,TM-Score,0.88115057160418479599
50,RUPEE Fast,TM_AVG,TM-Score,0.87896992184287224123
1,RUPEE TM-Score,TM_AVG,TM-Score,1.00000000000000000000
2,RUPEE TM-Score,TM_AVG,TM-Score,0.99743209804729217903
3,RUPEE TM-Score,TM_AVG,TM-Score,0.99527163688591909462
4,RUPEE TM-Score,TM_AVG,TM-Score,0.99320290945649086331
5,RUPEE TM-Score,TM_AVG,TM-Score,0.99145999530774116258
6,RUPEE TM-Score,TM_AVG,TM-Score,0.98976444157642047930
7,RUPEE TM-Score,TM_AVG,TM-Score,0.98805328287519347650
8,RUPEE TM-Score,TM_AVG,TM-Score,0.98643176793779216935
9,RUPEE TM-Score,TM_AVG,TM-Score,0.98422221490205371004
10,RUPEE TM-Score,TM_AVG,TM-Score,0.98233944031444767177
11,RUPEE TM-Score,TM_AVG,TM-Score,0.98058768906286903241
12,RUPEE TM-Score,TM_AVG,TM-Score,0.97894374367293683387
13,RUPEE TM-Score,TM_AVG,TM-Score,0.97710230198627756725
14,RUPEE TM-Score,TM_AVG,TM-Score,0.97535022496546110150
15,RUPEE TM-Score,TM_AVG,TM-Score,0.97331105969860109462
16,RUPEE TM-Score,TM_AVG,TM-Score,0.97134374769046191099
17,RUPEE TM-Score,TM_AVG,TM-Score,0.96932116068049996158
18,RUPEE TM-Score,TM_AVG,TM-Score,0.96733650311705054059
19,RUPEE TM-Score,TM_AVG,TM-Score,0.96506659042427397827
20,RUPEE TM-Score,TM_AVG,TM-Score,0.96297304575573207234
21,RUPEE TM-Score,TM_AVG,TM-Score,0.96090498163213322477
22,RUPEE TM-Score,TM_AVG,TM-Score,0.95886881892629384749
23,RUPEE TM-Score,TM_AVG,TM-Score,0.95645360819359937295
24,RUPEE TM-Score,TM_AVG,TM-Score,0.95418736082704703120
25,RUPEE TM-Score,TM_AVG,TM-Score,0.95192460849194006963
26,RUPEE TM-Score,TM_AVG,TM-Score,0.94978836642491621284
27,RUPEE TM-Score,TM_AVG,TM-Score,0.94774745549619143989
28,RUPEE TM-Score,TM_AVG,TM-Score,0.94571982492354975868
29,RUPEE TM-Score,TM_AVG,TM-Score,0.94337812550708203619
30,RUPEE TM-Score,TM_AVG,TM-Score,0.94105871261642069573
31,RUPEE TM-Score,TM_AVG,TM-Score,0.93883855347534337202
32,RUPEE TM-Score,TM_AVG,TM-Score,0.93664842648531985691
33,RUPEE TM-Score,TM_AVG,TM-Score,0.93456368163410825364
34,RUPEE TM-Score,TM_AVG,TM-Score,0.93257899385200089149
35,RUPEE TM-Score,TM_AVG,TM-Score,0.93045827710749109379
36,RUPEE TM-Score,TM_AVG,TM-Score,0.92826767000454012442
37,RUPEE TM-Score,TM_AVG,TM-Score,0.92598737068484620262
38,RUPEE TM-Score,TM_AVG,TM-Score,0.92379009855626871416
39,RUPEE TM-Score,TM_AVG,TM-Score,0.92163815566444947348
40,RUPEE TM-Score,TM_AVG,TM-Score,0.91956367510692894973
41,RUPEE TM-Score,TM_AVG,TM-Score,0.91754382864140973492
42,RUPEE TM-Score,TM_AVG,TM-Score,0.91559807853333214691
43,RUPEE TM-Score,TM_AVG,TM-Score,0.91372589936764224328
44,RUPEE TM-Score,TM_AVG,TM-Score,0.91192225107530095646
45,RUPEE TM-Score,TM_AVG,TM-Score,0.91015964787612254023
46,RUPEE TM-Score,TM_AVG,TM-Score,0.90845807433893264349
47,RUPEE TM-Score,TM_AVG,TM-Score,0.90681519845562562688
48,RUPEE TM-Score,TM_AVG,TM-Score,0.90522931958853081143
49,RUPEE TM-Score,TM_AVG,TM-Score,0.90366040343277691762
50,RUPEE TM-Score,TM_AVG,TM-Score,0.90213049201704364767
1,SSM,TM_AVG,TM-Score,0.98034111529065491452
2,SSM,TM_AVG,TM-Score,0.96951122371987715919
3,SSM,TM_AVG,TM-Score,0.97317011590252178785
4,SSM,TM_AVG,TM-Score,0.97056198315355194895
5,SSM,TM_AVG,TM-Score,0.96763449203977645626
6,SSM,TM_AVG,TM-Score,0.96428839094792176704
7,SSM,TM_AVG,TM-Score,0.96147053703031591982
8,SSM,TM_AVG,TM-Score,0.95975048737022957331
9,SSM,TM_AVG,TM-Score,0.95571217224063263111
10,SSM,TM_AVG,TM-Score,0.95154828657738329871
11,SSM,TM_AVG,TM-Score,0.94835221402340261965
12,SSM,TM_AVG,TM-Score,0.94575414672069228156
13,SSM,TM_AVG,TM-Score,0.94327985366820498865
14,SSM,TM_AVG,TM-Score,0.94059221079929321734
15,SSM,TM_AVG,TM-Score,0.93666863970849042238
16,SSM,TM_AVG,TM-Score,0.93384266196207371737
17,SSM,TM_AVG,TM-Score,0.93111729838124765768
18,SSM,TM_AVG,TM-Score,0.92748373633487639842
19,SSM,TM_AVG,TM-Score,0.92393010461795987130
20,SSM,TM_AVG,TM-Score,0.92107361606334439092
21,SSM,TM_AVG,TM-Score,0.91812247207739114611
22,SSM,TM_AVG,TM-Score,0.91542567964248791294
23,SSM,TM_AVG,TM-Score,0.91242157982882290983
24,SSM,TM_AVG,TM-Score,0.91006662282306257964
25,SSM,TM_AVG,TM-Score,0.90696616787072627119
26,SSM,TM_AVG,TM-Score,0.90484647537124000391
27,SSM,TM_AVG,TM-Score,0.90239450423148428855
28,SSM,TM_AVG,TM-Score,0.89996171027590829120
29,SSM,TM_AVG,TM-Score,0.89673797218604156757
30,SSM,TM_AVG,TM-Score,0.89417946232090729184
31,SSM,TM_AVG,TM-Score,0.89153973765633896598
32,SSM,TM_AVG,TM-Score,0.88860308919382001035
33,SSM,TM_AVG,TM-Score,0.88517086495629561315
34,SSM,TM_AVG,TM-Score,0.88222617459208632420
35,SSM,TM_AVG,TM-Score,0.87919080366312458277
36,SSM,TM_AVG,TM-Score,0.87674092350573763564
37,SSM,TM_AVG,TM-Score,0.87455698187310497868
38,SSM,TM_AVG,TM-Score,0.87269361401213495559
39,SSM,TM_AVG,TM-Score,0.87036269966824716461
40,SSM,TM_AVG,TM-Score,0.86876420811746736900
41,SSM,TM_AVG,TM-Score,0.86675483461476726295
42,SSM,TM_AVG,TM-Score,0.86499690598190685560
43,SSM,TM_AVG,TM-Score,0.86317119089820893117
44,SSM,TM_AVG,TM-Score,0.86161765482649599564
45,SSM,TM_AVG,TM-Score,0.85941250842551261087
46,SSM,TM_AVG,TM-Score,0.85761304158796524979
47,SSM,TM_AVG,TM-Score,0.85592061706048738991
48,SSM,TM_AVG,TM-Score,0.85387169509200219750
49,SSM,TM_AVG,TM-Score,0.85205260108242703659
50,SSM,TM_AVG,TM-Score,0.85020506358993068161
