n,app,alg,score_type,avg_cume_score
12,RUPEE Fast,TM_AVG,RMSD,0.698272917874034924718
13,RUPEE Fast,TM_AVG,RMSD,0.720027440736147140638
14,RUPEE Fast,TM_AVG,RMSD,0.741588336317707841622
15,RUPEE Fast,TM_AVG,RMSD,0.764432319647340484361
16,RUPEE Fast,TM_AVG,RMSD,0.782721540831000699360
17,RUPEE Fast,TM_AVG,RMSD,0.802766248317437871958
18,RUPEE Fast,TM_AVG,RMSD,0.821279113844771290079
19,RUPEE Fast,TM_AVG,RMSD,0.839247437341053796866
20,RUPEE Fast,TM_AVG,RMSD,0.856633881964289560803
21,RUPEE Fast,TM_AVG,RMSD,0.874202136676661840526
22,RUPEE Fast,TM_AVG,RMSD,0.891931525696885245528
23,RUPEE Fast,TM_AVG,RMSD,0.910587340003833195902
24,RUPEE Fast,TM_AVG,RMSD,0.928778112719993594458
25,RUPEE Fast,TM_AVG,RMSD,0.946361792729414462646
26,RUPEE Fast,TM_AVG,RMSD,0.963220175494560506651
27,RUPEE Fast,TM_AVG,RMSD,0.979047673268824423560
28,RUPEE Fast,TM_AVG,RMSD,0.995948392130047919108
29,RUPEE Fast,TM_AVG,RMSD,1.013538013909277055369
30,RUPEE Fast,TM_AVG,RMSD,1.029777152507191288599
31,RUPEE Fast,TM_AVG,RMSD,1.044322663208750993003
32,RUPEE Fast,TM_AVG,RMSD,1.059878949100934764150
33,RUPEE Fast,TM_AVG,RMSD,1.075140640935639228916
34,RUPEE Fast,TM_AVG,RMSD,1.089978786984846782292
35,RUPEE Fast,TM_AVG,RMSD,1.104480028360788527760
36,RUPEE Fast,TM_AVG,RMSD,1.118573501012897633806
37,RUPEE Fast,TM_AVG,RMSD,1.131762308873977704096
38,RUPEE Fast,TM_AVG,RMSD,1.145717947672329695266
39,RUPEE Fast,TM_AVG,RMSD,1.158934815338283412534
40,RUPEE Fast,TM_AVG,RMSD,1.171507976765077067253
41,RUPEE Fast,TM_AVG,RMSD,1.184217705915155942366
42,RUPEE Fast,TM_AVG,RMSD,1.196001399672644928904
43,RUPEE Fast,TM_AVG,RMSD,1.207411150594681894322
44,RUPEE Fast,TM_AVG,RMSD,1.219888087311580530958
45,RUPEE Fast,TM_AVG,RMSD,1.231587407059054256378
46,RUPEE Fast,TM_AVG,RMSD,1.243353462250801769835
47,RUPEE Fast,TM_AVG,RMSD,1.255076884086799049098
48,RUPEE Fast,TM_AVG,RMSD,1.266818108908733825787
49,RUPEE Fast,TM_AVG,RMSD,1.279053678519781425787
50,RUPEE Fast,TM_AVG,RMSD,1.290545337738920101619
51,RUPEE Fast,TM_AVG,RMSD,1.301994656383317647904
52,RUPEE Fast,TM_AVG,RMSD,1.312732713651389803765
53,RUPEE Fast,TM_AVG,RMSD,1.323745493991756293559
