3u7qA02,99.3261,0
2ynmC02,85.2916,2.93
2d00A01,82.6756,4.1
2xdqB01,82.4951,3.08
4p3xA02,80.6011,3.45
4p3xA03,80.342,2.86
2q5cA02,78.4596,3.74
2xvyA01,77.9553,5.21
2zskA01,77.0722,5.12
3ojcA01,76.9675,5.9
4hheA02,76.9276,7.96
3pl5A01,76.9055,4.29
3fdjA01,76.4738,4.84
2xwsA00,76.0204,8.5
1yt8A04,75.8081,7.59
2fcjC00,75.7125,5.12
1pzxB01,75.688,4.29
1jbeA00,75.218,3.98
1gkuB05,75.1905,6.5
2qaiA00,75.0396,7.5
2g2cA00,75.0053,4.35
4edgA02,74.7868,6.17
2obxA00,74.7209,6.81
4tkzA00,74.6215,7.77
2gfqA02,74.2305,4.35
1dd9A02,74.1904,6.74
3wxmB02,74.088,5.78
2c92A00,74.0651,5.12
4j5rA00,74.0301,6.75
1yqeA02,73.8674,6.25
1mzpA02,73.6527,5.89
1httA02,73.5355,6.18
3s81D01,73.4668,5.11
2i4rB00,73.3512,5.11
2bonA01,73.3187,5.02
1cvrA01,73.3032,6.54
3dmyA02,73.2853,5.77
2pjuA02,73.2288,4.83
3obwA02,72.9655,5.64
3fkqA01,72.7625,4.43
1ig3A02,72.6451,5.55
1pfkA02,72.6104,10.45
2fp4B03,72.5916,8.72
4lq4A02,72.568,5.41
1kz1C00,72.5379,5.44
1q57G02,72.4204,7.35
4dimA01,72.3625,9.82
1dbqA01,72.3302,5.3
2g7zA01,72.2848,4.49
4v24B01,72.2261,7.16
1pdoA00,72.1646,6.06
3h16A00,72.0358,6.97
3eeqB03,71.9681,6.4
1mw9X01,71.9016,5.73
2bfdB02,71.748,6.62
3obyA02,71.7351,5.81
1z2nX01,71.6674,6.8
1u9yA02,71.3868,6.83
1ad2A02,71.3654,6.18
3lupA01,71.3056,4.58
3nyiA01,71.1409,4.6
3b48F00,71.1246,5.68
3tp9A02,71.1159,6.62
1iv0A00,71.1055,5.62
1sr8A03,71.0727,9.17
4c6sA00,71.0261,5.86
2wltA02,71.0022,5.66
2q07A01,70.9816,9.51
2himB02,70.9743,5.63
3mw8A01,70.9375,5.88
2p62A01,70.7695,5.55
4jgiB02,70.6304,6.59
3cwcB01,70.6201,5.35
2bgwB01,70.4396,5.77
1cxqA00,70.4361,12.31
1jr2A01,70.2742,7.03
3a1fA00,70.2215,5.3
3uenA02,70.067,6.3
4htuA00,70.0446,7.91
2xdaA00,70.0409,4.97
2pbqB00,69.8557,4.57
