4cvrA00,99.3844,0
1nfvA00,89.082,2.03
4cybD00,86.2241,2.72
2v6xA00,85.6735,4.55
2qsbA00,84.1363,10.25
3nkzC00,82.2326,5.39
2imlA02,82.0485,7.16
2gscE00,82.0321,8.48
1hs7A00,82.0254,4.35
2hjmA01,81.0302,5.63
2qywA00,80.9455,7.68
3rlfF01,80.8745,6.25
1t6uD00,80.4821,7.69
2e2aA00,80.4148,9.16
1vcsA00,80.0037,11.62
1h7cA00,79.8674,8.71
1uurA01,79.8358,9.18
1wy1B00,79.826,9.77
2etdA00,79.5586,10.71
2rldA00,79.4744,10.19
1h6gA02,79.0304,9.07
4dndA00,78.6879,8.11
1u89A00,78.5915,8.63
2qupA00,78.5182,14.8
3ci3A01,78.3327,9.58
2fefA01,78.2579,7.08
2fu2A00,78.2511,8.64
2wjnL02,78.0157,5.07
2hgkA01,77.9075,9.05
2v5cA03,77.8714,5.37
2lqgA00,77.8353,7.36
3axjB02,77.6319,6.44
1vs5T00,77.631,6.82
2ld6A00,77.6088,8.94
3zykB02,77.5703,12.33
3iqcA00,77.3891,8.85
2d9dA00,77.1295,9.09
2hujA00,76.9679,11.77
2dnxA00,76.9514,9.4
4hfiA02,76.4554,5.65
3p0bA02,76.3448,10.28
2xsbA02,76.2947,4.97
1jqoA03,76.26,12.89
1vlsA00,76.1815,7.47
2okuA00,76.0854,5.76
1g73A00,75.8261,9.56
2jbwB01,75.7669,14.48
1vb5A01,75.4572,10.97
2d4uB00,75.3435,11.04
4didB01,75.3342,8.7
4driB00,75.1873,9.02
2ykzA00,75.0279,8.75
3zsuA00,74.7254,12.3
1xzpA02,74.6337,6.73
1vctA01,74.575,5.2
1zzpA00,74.515,8.88
1gqeA01,74.4321,8.11
1l3pA00,74.2644,9.21
3h3mA00,74.2404,10.87
1v74B00,74.2304,8.04
4jioB01,74.1985,8.77
3fvvA02,74.0682,9.81
1x9bA00,74.0578,12.84
1wolA00,74.0479,8.67
1cpqA00,73.6745,8.04
3agtA00,73.5586,12.04
1c17M00,73.506,8.52
3ck6C02,73.1654,12.03
1nlxA00,73.1348,12
2a3dA00,73.1167,9.64
4i0uA02,72.8354,14.46
1ug7A00,72.8186,13.5
2p61A00,72.7221,9.26
2p1aB01,72.5524,4.42
2im8A00,72.2141,9.37
3rhwC02,72.1939,5.65
2fupA00,72.1667,11.19
3n98A02,72.1101,8.96
3axjB01,71.9455,6.52
2icwG01,71.8667,6.91
2etsA00,71.8582,8.51
3zssA02,71.4564,11
3axjA02,71.4304,4.62
3zymA02,71.4057,11.68
1jnrA03,71.3804,13.51
1tdpA00,71.3782,8.93
1t72D02,71.3475,10.43
3rqwA02,71.2031,7.7
3a11B01,71.1679,13.72
1a41A02,71.1172,13.77
1zu4A01,70.6204,9.98
1ylmA00,70.2015,8.04
4al0A00,70.0915,10.68
1gm5A01,70.0412,13.05
3gwlA00,70.0219,12.55
1hy5B00,69.7521,9.99
2hs5A02,69.5353,14.6
2r9rH02,69.5055,9.26
1g4uS01,69.3539,7.91
2di3B02,69.2735,10.69
3behA01,69.1991,11.58
3pcvA00,69.12,8.08
1u7lA02,69.058,11.16
3vrcA00,68.9303,7.19
1vmaA01,68.7263,10.39
2ap3A00,68.6657,4.88
1b5lA00,68.3955,9.27
1jr8A00,67.8275,14.12
2p0nA00,67.8055,11.94
2r25A00,67.7756,10.07
3rfyA02,67.588,9.23
3fxhA00,67.4358,9.12
2bl2A00,67.2844,8.61
1he1A00,67.2224,9.64
1rzhM02,67.1885,7.57
2qgmA03,66.4474,13.14
2ihr101,66.4319,5.66
2i15A02,66.3202,12.87
1t7sA00,66.2867,12.02
1ei7A00,65.1885,13.73
1cgmE00,64.2555,10.2
3gwnA00,64.0874,14.09
2yevA03,64.0671,9.58
3b55A03,64.0667,11.91
3c7jA02,63.866,13.13
1nogA00,63.8147,9.55
2au5A00,63.3667,10.95
2chnB03,62.9687,13.3
4bemJ00,62.5315,13.64
4dk2A02,62.4988,13.7
3caxA01,61.7725,5.83
2ffhA01,61.2342,14.27
1yarO01,61.0868,11.38
1fftC00,60.6867,12.62
1pw4A02,59.9341,11.28
1orsC00,59.6386,14.67
2eplX03,55.2607,9.7
2i6hA01,52.9922,10.85
