1,3qvpA01,3qvpA01,0.0,1.0
2,3qvpA01,2jbvB01,1.4509,0.888
3,3qvpA01,3e1tA01,0.6407017223158744,0.8076725006177127
4,3qvpA01,2x3nA01,0.7944792003597391,0.7973472051051005
5,3qvpA01,4h7uA01,2.3062,0.76
6,3qvpA01,1s3eA01,0.8785704177295648,0.7502442070829498
7,3qvpA01,3ic9C01,1.2152185970359133,0.748219104671518
8,3qvpA01,2yg5A01,1.0338609335863367,0.7300129730583308
9,3qvpA01,3c4aA01,0.7633739077264422,0.7254300069598226
10,3qvpA01,4eqsA01,1.0725440855277253,0.7245986732158578
11,3qvpA01,4bjzA01,0.7572793540960946,0.7190062701049114
12,3qvpA01,2ivdB01,0.8464686688548344,0.7096934604891836
13,3qvpA01,4ha6A01,2.2441,0.6939
14,3qvpA01,3aljA01,0.9310382274048451,0.6885213490631433
15,3qvpA01,3i6dA01,2.743,0.6827
16,3qvpA01,2iidA02,2.735,0.6796
17,3qvpA01,4dgkA01,1.5357685560470966,0.6720335783812764
18,3qvpA01,1cjcA01,1.0500963031200055,0.6575770608753049
19,3qvpA01,5fs8A01,2.6661,0.6547
20,3qvpA01,2rghA01,2.3053092223788116,0.6521287073605464
21,3qvpA01,3lovA01,1.158306164570267,0.640770238903137
22,3qvpA01,2gmhA01,1.0975898348733044,0.6338233065503489
23,3qvpA01,2dkhA01,0.7629541023224516,0.6335843049459446
24,3qvpA01,4cy8A01,0.8446516978203644,0.6318609750022618
25,3qvpA01,4zcdB01,1.1169665288168071,0.6285160047336372
26,3qvpA01,2olnA01,0.7388244436878076,0.6276406289113953
27,3qvpA01,3oz2A01,1.0492362271602818,0.6243777709678744
28,3qvpA01,3nycA01,0.8320079473396972,0.6172382181331173
29,3qvpA01,3c96A01,1.5141990151870914,0.6154420405179565
30,3qvpA01,1sezA01,3.4809,0.6137
31,3qvpA01,1rsgB01,2.7419,0.6134
32,3qvpA01,1ryiA01,0.8402595565444839,0.6112835365693552
33,3qvpA01,3cgbA01,2.4854,0.6055
34,3qvpA01,1k0iA01,0.91859837947551,0.6043989934521299
35,3qvpA01,3c4nA01,0.984587057484832,0.6039575043647568
36,3qvpA01,1pn0A01,1.2712021982569182,0.5922428885580766
37,3qvpA01,1y56B01,0.985348953390755,0.5920072871087033
