1k5nA01,99.4692,0
1a6zA01,88.0324,2.25
1t7vA01,87.4961,2.53
2ia1A01,77.6941,5.74
1f32A01,74.0905,8.6
1s68A02,73.9925,5.27
1z2nX02,73.59,6.74
3p34A02,72.3124,9.36
1f32A02,72.0411,11.14
1p5dX04,71.0404,11.91
3tutA02,70.813,7.29
1a87A01,70.2304,7.6
2je8A02,69.6409,10.17
2v8qA01,69.6345,10.14
2fp4B01,68.9986,9.98
1m5q102,68.736,10.92
1wqaA04,68.6261,13.45
1im3D00,68.5263,7.86
2huhA01,68.4118,6.61
2z8uB02,68.0354,11.5
2bhzA04,67.8688,14.32
1t6aA02,67.6981,8.71
1o75A04,67.0414,9.37
1ztmA03,66.8028,8.76
3snoA01,66.5508,7.25
2y4rA01,66.5409,9.19
1uasA02,66.5238,3.77
4hjhA04,66.1905,9.09
2z0uA00,65.989,8
1aukA02,65.7604,10.4
4ajyV01,65.6904,8.08
2cwrA00,65.5104,8.81
3ft1C00,65.3105,5.63
2nlvA00,64.9908,10.02
1dceA02,64.5688,9.61
1xdnA02,64.5484,6.46
1qexA03,64.3893,13
1mpgA01,64.3371,8.27
1ok0A00,64.1117,10.49
1euvA02,63.9926,13.35
4iknA01,63.9611,14.1
3ht5A01,63.6738,12.15
1lxmA04,63.6081,7.84
2xhiA01,63.563,12.96
2vo8A00,63.5374,12.6
1d5rA02,63.5139,12.53
1d2oA01,63.5131,11.38
3zy7A00,63.4571,13.25
2v33A00,63.453,12.68
2pwwA00,63.3925,9.08
4clqA02,63.3224,8.99
3v0dA02,63.301,11.26
3qvaA00,63.1908,8.11
1fsuA02,63.1198,12.8
2a9dA02,63.0717,9.24
4hscX04,63.0709,13.79
1cwvA04,62.913,12.15
4m4pA02,62.8918,13.88
1svbA04,62.8524,13.3
1o7dE00,62.8408,6.07
2fhfA02,62.8293,12.94
1o6vA02,62.7986,9.04
2x9xA02,62.7824,8.44
2g30A02,62.6971,14.17
2i9xA00,62.6686,8.62
4o6wA01,62.533,12.26
1d2pA02,62.1404,7.94
3iwvB00,62.0781,9.7
1ok8A04,61.6763,10.66
1vs0A02,61.62,10.01
3gefA00,61.6181,11.48
3ndzE00,61.5831,12.67
3zzlA00,61.5801,14.13
4bk8A00,61.3817,9.24
2hczX02,61.3298,8.21
3l81A01,61.1838,12.04
3n0aA02,61.0974,9.76
4eagA01,61.0476,11.51
2mh4A00,61.0306,12.24
2blfA02,61.0293,10.34
2pn1A03,60.9671,14.73
2qfpA01,60.6004,6.69
2oznA00,60.5339,10.09
1q9uA00,60.4954,11.34
2xcmC00,60.2806,9.85
1akpA00,60.2693,11.09
3aabB00,60.127,11.99
3hrzC02,59.9603,9.85
4gipD03,59.9091,14.26
2pcsA00,59.9006,14.74
3kcpA02,59.8724,13.13
1uwyA02,59.8304,12.44
4jcwA02,59.8276,12.5
1n7vA02,59.6517,13.57
4j3vA01,59.28,14.6
2pn5A10,59.2665,13.4
3fcsA03,59.135,11.78
2kerA00,59.0673,12.28
1ayoA00,59.0165,12.8
1uunA01,58.8837,11.38
1rocA00,58.7786,10.02
3s5zA02,58.6704,9.31
3bvxA05,58.5824,4.46
2wnkA01,58.5281,13.12
2jlpB00,58.4187,12.7
1xakA00,58.3865,14.69
3qzbA00,57.9965,11.21
1j3mA00,57.919,14.9
2xu9A03,57.6437,10.17
1o75A03,56.9637,13.68
2q3zA03,56.945,12.64
4mj2A01,56.8732,14.82
4irzA02,56.7867,13.55
4m29A01,56.7618,6.18
1qhlA00,56.4424,11.21
4b60A01,56.4211,10.05
1ej8A00,56.3138,8.87
2k0rA00,56.2537,13.4
1uurA02,56.2437,12.27
4f2eA00,56.0605,12.79
2g30A01,56.0481,14.01
1nkgA02,55.7861,11.82
2e56A00,55.712,10.11
1h6uA03,55.7088,12.49
1xf1A03,55.6295,11.29
2p3yA03,55.282,12.52
1ix2A00,55.1504,14.08
1y1uA02,55.0065,10.43
1pcxA03,54.8807,13.53
1ufgA00,54.5428,14.37
4bv1A00,54.47,12.86
2x2uA02,54.3026,10.48
1fwxA02,54.1454,14.16
1lmiA00,54.1045,14.4
3cfuB00,53.6745,12.07
1r17B01,53.6605,14.57
1z5hA01,53.6177,14.93
1f86A00,53.0875,14.49
2mcmA00,53.0671,11.61
1bg1A02,52.7438,14.8
2jwyA01,52.4174,11.96
2l04A00,52.193,13.95
4um9C02,51.8584,8.9
3kptA02,51.8238,8.26
3pohA01,51.823,12.23
3tewA04,51.2895,13.19
2cm5A00,51.232,11.72
2pr9A01,50.5611,11.98
3b34A01,50.2705,14.84
